Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,CRPS_YoY_timesafe,SHAP_Shap_headline_1m,SHAP_Shap_core_1m,SHAP_Shap_sin_cycle_1,SHAP_Shap_cos_cycle_1,SHAP_Shap_sin_cycle_2,SHAP_Shap_cos_cycle_2,SHAP_Shap_Factor_1,SHAP_Shap_Factor_2,SHAP_Shap_Factor_3,SHAP_Shap_Factor_4,SHAP_Shap_Factor_5,SHAP_Shap_Constant
2020-09-01,2021-03-01,0.0215768696167018,0.19347795344373245,0.19861306713090116,0.19048981146924962,0.029549982620907817,0.39670234754570155,-0.374674542625808,-0.2887240007122927,-0.9299832522876805,-0.6523245686759438,0.11022092918473447,0.4488128789660095,0.09412825990149477,0.007628691602371657,-0.001921618879800926,0.0688985251187621,-0.0036283216347483744,0.0,-0.0036284592211053225,-0.08139446587128518,0.04892091151388771,-0.2939333206423933,0.11956704626906199,0.0013510634682352973,0.3316179017207468
2020-12-01,2021-06-01,1.0056673397608409,0.8599025825580142,0.21117279082204726,0.20400566713652843,0.021247364442399008,0.614770763725,0.2523476482182651,0.17946526961685194,-0.6597608061701621,-0.2774133286857605,0.4340192972331458,0.7708113067328881,0.09918786598768042,0.007224999668156483,-0.01959235313027656,-0.00048166449360487196,0.21114479504476294,0.0,0.007228554026520592,0.15757033771342407,-0.009315337410131075,0.23313828573498388,-0.01097397089825458,-0.038948548483349166,0.3229074847857826
2021-03-01,2021-09-01,0.913479776306758,-0.144996888917781,0.7150542313296476,0.7237066642838051,1.1203728508248607,0.9162973288151146,0.4675283229617299,-0.061710009650539605,-0.6386629139161215,-0.4658738074064139,0.2948470233142153,0.5991659610225853,0.6058718967617606,-0.014010763956603242,-0.023786006637339752,-0.17058745499646696,0.005824961812408879,0.0,-0.006575892455619163,-0.0747298092935043,0.022447430394647052,-0.09294774941645244,-0.07438448821556001,0.0022562964802481655,0.28149658736646077
2021-06-01,2021-12-01,0.6234793100205138,-0.0487709815077508,0.3973670368687392,0.4083467135617118,0.4519204544598368,0.7713399623839718,0.8145733248906772,0.4784481791265449,-0.2631600032486858,0.026171427665655556,0.9449196825624284,1.1745630510583454,0.33007874343946936,-0.0019583082809492293,0.0018131902522312835,0.0009870245824086243,-0.3441091277899609,0.0,-0.0028893804664971785,-0.08277627626865487,0.01587292530245695,0.1926384425301524,-0.105090737353787,0.01821481613811503,0.2585264498467341
2021-09-01,2022-03-01,1.8809384520285024,0.8372021578995081,0.807889544936444,0.8208003423976139,1.0893854516821264,0.9756601334339061,1.3972091141676302,0.8753409671031331,0.05700450359986675,0.42164971314369026,1.089576173185236,1.353619283409735,0.6777974053855471,0.0028944591054086,-0.0023334749417317753,0.15372954931785088,0.000587582262837838,0.0,0.0,0.10916979367135886,0.015410621683815741,0.29715063713642503,-0.04974831720190261,0.010856859851026104,0.29948444701441934
2021-12-01,2022-06-01,3.1795776609053306,0.9207993289319204,1.9552313943278101,1.9677976448097945,5.10207955299258,0.9999993438499778,1.9015284854629224,0.7721393194762172,-0.07031419672446576,0.3318170396365616,1.1556096563469787,1.2390662980130074,1.0236498335502568,0.0050979772684678895,0.00046677563276709133,-0.00567909472330958,0.229438526481135,0.0,0.011028278644461103,0.12502686027243703,0.023377250108059983,0.23202043887288887,-0.027713947586996784,0.002032670287026522,0.3257035936749833
2022-03-01,2022-09-01,2.0735078944564838,0.3059216894829575,1.326575511370045,1.3361483904865912,3.1243609920127127,0.9913916021601306,1.9772231732424927,1.0934300707557298,0.3851549208438776,0.6164515788150915,1.4945878057289974,1.6661603609112063,1.5381101696125086,0.01316445238906692,-0.03924207281002274,-0.271498221571479,0.002954505024844553,0.0,-0.0061078637094008,0.1057104521152062,0.060446400289212346,0.14379120147091692,-0.040100457355593824,0.013681912690401355,0.3231213809498056
2022-06-01,2022-12-01,0.7158655100852229,-0.1741992656276281,0.5363648544761096,0.559007146085018,0.7922153049647678,0.8107464664106332,1.9477215854952767,1.5026891976388512,0.8237951573235591,1.0395857816796195,2.0854727370715587,2.4153099916517817,0.8086883615126715,0.0019666238634284457,-0.00035452853612411017,0.0026818966997187187,-0.21606260179180312,0.0,-0.01143243338655294,0.12641984352358945,0.019835116272275986,-0.3125531883507993,-0.09854868262579193,-0.011699555214529903,0.32554824391896064
2022-09-01,2023-03-01,2.3596063514292,0.999760840489472,0.875071955234738,0.9118266484675127,1.8491798136229294,0.9207155363730397,2.2165571229428416,1.5366343674729777,0.49194953367874383,1.1084296892537537,1.9772231732424927,2.4631931015440145,0.7082907868669897,-0.009334670802517563,0.0052489467579302776,0.08506735793370647,0.0010249333295473395,0.0,-0.0031299953346852235,0.36312155149713987,-0.017624039683484024,0.26083199725848294,-0.020151954818693606,-0.020689159956120497,0.3553958743081661
2022-12-01,2023-06-01,2.781327003163625,1.176755052428469,1.060705476516798,1.0759131701228002,2.5746511450860243,0.9456571228984848,1.748596256624424,0.9463102812568459,0.28455520793579936,0.5076474202213674,1.401751779010052,1.7843719093583843,0.7060387579838353,-0.004708728615408108,0.00813940216008429,0.003122080503244812,0.15504802437566684,0.0,-0.001366142031116957,0.36107025604876775,-0.025181405801846458,0.20159363927268478,0.03821065126274422,-0.01261191953289726,0.45343919478654504
2023-03-01,2023-09-01,0.3138294471023428,0.9570990653685384,0.38683983047995163,0.4103868468638338,0.4137958017843371,0.23947090850468575,1.3367178992657711,1.6583527083988692,0.7860091689669169,1.1694819136502055,2.1021839931703923,2.4060523439236596,0.41348504566905436,-0.007196001964136912,-0.015857059715107095,-0.15422889499114625,0.001625742543951536,0.0,-0.005019089395357999,0.5144259520042984,0.009647476968808945,0.18148325477399646,0.006504867017805943,0.010972158863997558,0.4147406592614278
2023-06-01,2023-12-01,0.1992476123000131,0.7158655100852229,0.3151439540397487,0.3472120304404372,0.2668940523120095,0.3721929370061222,1.490287307731819,1.748596256624424,0.738530891519229,1.0619181059414728,2.216184662780929,2.5704666772964124,0.13375001227336514,-0.0010907342590604774,-0.0016592877250156894,-0.006088840643068745,-0.1943014525051753,0.0,-0.007223071009171187,0.595809712225671,0.09953307888807042,-0.17740650689328755,-0.03726249045500011,0.019148387279077007,0.4264067151821835
2023-09-01,2024-03-01,1.706060540162646,0.9776531080097683,0.4873638379174335,0.5036565487025654,0.5305773872155491,0.7559042327649725,1.0099449936324945,0.6457412775560556,-0.35825215292257795,0.0007194020494694364,1.1936686707794133,1.547578225132984,0.22663199622843178,0.0009483825273658786,-0.018183603529376948,0.05858980271094369,0.0003843553156234192,0.0,-0.0008732475998559577,0.5770835576590428,0.07659526899355407,-0.19260990530903477,-0.009563365088938404,0.04196094801733384,0.4433209143131107
2023-12-01,2024-06-01,2.0135153408292084,0.846960311099032,0.7235363638630661,0.7535449320158574,1.3608506373887725,0.8556926467269758,1.1063814765646107,0.5231039616995226,-0.4155430703237428,0.018059483870658297,1.124601355461241,1.4920760903685155,0.4880088113111669,0.0,-0.017672872290278894,0.0007274465533402275,0.1454012748447412,0.0,0.0013108360768591192,0.4920158872966816,0.05930399273000139,-0.1366342653906086,-0.03210423495841734,-0.006179267456648853,0.3407915136933621
2024-03-01,2024-09-01,0.2474381982315421,0.6492707158913369,0.2858908904434949,0.27975608397551494,0.16146937224880928,0.3625313599748259,0.976749369197094,1.1776656280269915,0.33786339360757367,0.7244775625336467,1.6785514312804395,2.032833445795923,0.3638635737239241,-0.006823118473693398,0.008688260369081413,-0.12361113662330356,0.0019076409908402037,0.0,-0.006285074234317375,0.47741353163669303,0.07499002027001418,-0.14839636496464462,-0.04593000131913898,0.018228131010273492,0.3990888272295325
2024-06-01,2024-12-01,-0.7077015708755852,0.2953039625838372,0.6914339726022238,0.7062405934840459,1.0060201001502205,0.11420983076496193,0.6529068849768116,1.1544096517065228,0.4508968941747682,0.7536515576197083,1.6841605362464485,2.0317352197258387,0.22794884920617767,0.0,-0.015867339976490466,-0.0006325365612541954,-0.3007758586581114,0.0,-0.0032694935901377456,0.48412834468003035,0.09652867780927042,-0.1529925210091929,-0.04422509145276825,-0.08276715229240572,0.31517693363489707
2024-09-01,2025-03-01,1.6256858419064102,0.9570990653685384,0.45078631715783823,0.46176992122608834,0.44700827776130214,0.7759398769020767,0.9365620200689762,0.6022686318000403,-0.33515283900191756,0.053880501585990004,1.1224303089962362,1.3697968574338582,0.1625088558340727,-0.020142839184934775,-0.02082869084503746,0.09767004892779838,0.00220770941932887,0.0,-0.0010449028174595032,0.5577955185229285,0.08471369394359071,-0.14212695491234176,-0.019390065158679554,0.0047299704173478195,0.41351557705599706
