Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,Squared_Error,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,Shap_Base_Effect,Shap_PPI,Shap_real_turnover,Shap_retail_turnover,Shap_Manufacturing_EU,Shap_Vol_loans,Shap_Exchange_Rate_CHF,Shap_gdp_index_ch,Shap_gdp_index_eu,Shap_M1_change,Shap_Business_Confidence_EU,Shap_infl_e_next_year,Shap_unemployment_rate,Shap_Saron_Rate,Shap_kofbarometer,Shap_EU_fin_spread,Shap_M3_change,Shap_infl_e_current_year,Shap_Wage_change,Shap_oilprices,Shap_M2_change,Shap_fin_spread,Shap_variable_mortgages,Shap_CH_2int,Shap_headline_1m,Shap_core_1m,Shap_core_lag_1,Shap_core_lag_2,Shap_sin_cycle_1,Shap_cos_cycle_1,Shap_sin_cycle_2,Shap_cos_cycle_2,Shap_Linear_Pred,Shap_Constant
2021-09-01,2021-12-01,0.8145733248906772,0.5581686138388164,0.021673329140625697,0.3060479636356028,0.8142009182213528,1.0104857541971768,0.06574337584958823,0.1606549934220771,0.1615856701896509,7.190353247528735,0.46736160998164433,0.4207264833547933,0.25626672837239206,0.8276440689261866,0.5692765419007983,0.0,0.007096398408056247,0.0,0.0,0.0,0.0,0.0,0.0,0.007238881922678086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032094299785101785,0.0,0.0,0.0039035009574359715,0.0,-0.006719224261366181,-0.021430899074822513,0.0251444992881863,-0.00990211226819317,0.0,0.00893502246340317,0.0,-0.035577042111873555,0.006993616636003574
2021-12-01,2022-03-01,1.3972091141676302,0.8845215874849544,0.24819674599720898,0.5403887630812819,1.251100722113474,1.67304848398091,0.2628485000159994,0.3477535568624937,0.33747209753808705,12.021261357973282,1.9621141857925941,0.17990957336929564,0.33974412081626904,0.895829153567345,0.702036671143258,0.002377361016803553,0.005905079657447918,0.0,0.0,0.0,0.0,0.0,0.009366523716514651,0.012170538269668709,0.010426160813663179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018279782700345942,-0.023961758590647874,0.0,0.01026608665919035,0.020137429713284968,0.0,0.17338498029871857,-0.01930770251260169
2022-03-01,2022-06-01,1.9015284854629224,1.2518364743551835,0.5866658208214128,0.8812010972080841,1.6289344603803793,2.1744512727230436,0.4220997092972183,0.4403746136535282,0.4305421446420142,26.09532544051534,4.383693934580516,-0.27008468416211867,0.341987673981502,0.9253097269487306,1.006912098034629,0.0,0.004367931504711899,0.0,0.0,0.0,0.0014003753562454313,0.0,0.0021016550039800875,0.0,0.005488891586945581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021002676767068874,0.0,0.0,0.0,0.0,-0.018595695328748104,0.005607555512868878,0.006782740382703345,0.0,0.0289195296405272,0.0,0.19407003045569537,0.012681094528917847
2022-06-01,2022-09-01,1.9772231732424927,1.634133293691331,1.2228943583372676,1.2874824006823715,2.0175705297842406,2.415173729541209,0.11771066545043062,0.21683928646177486,0.215923932428647,9.211455577929058,9.999999999999998,0.30608695528801433,0.1252994364883687,0.820148867328459,1.8350856134425442,0.0,0.006598992223161654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013751214196766032,0.00483733949215129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011950949101223685,-0.025636927625195798,-0.041520049115784115,-0.006427201704186502,-0.015260750875303007,0.02290596546320768,0.0,-0.16871976720202148,0.02046981449721485
2022-09-01,2022-12-01,1.9477215854952767,1.6301781713135455,1.1388653227236034,1.258881237428433,2.016152830523854,2.3120145063512787,0.10083381989019052,0.18395964200301052,0.1860920792507033,13.22741161703868,4.544264549378161,0.5015894735665063,0.2424401839253944,0.803801635397168,1.7319263902526139,0.0028427464204143216,0.0,0.0,0.0,0.0,0.0,0.0,0.005190204301820633,0.0,0.0,0.0,0.0,0.005899365522929698,0.0,0.0,0.0,0.0,0.0,0.003864432376380727,0.0,0.0,0.0,0.0,0.004636974694190366,0.0,-0.02044689708512258,0.005608257954763027,-0.014012188633339345,0.0,0.014944529298548158,0.0,-0.1653711536433949,0.055095509853741516
2022-12-01,2023-03-01,2.2165571229428416,1.6428461586039056,0.9034172183742184,1.1933307069675791,2.1471655298991976,2.420088317159319,0.3291442706027119,0.36999970835791124,0.3640563230222201,99.99999999999994,0.6240700206565581,1.3635569975800264,0.4446915217240247,0.8993176027408307,1.2525491424709045,0.0,0.0,0.0016599751865669064,0.0,0.0,0.0013102658237160278,0.0,0.0,0.0,0.0,0.005386286066309407,0.0,0.0,0.0,0.0,0.0,0.0005721597233038778,0.0,0.0,0.0,0.007558135181470737,0.0,0.003088692790971449,0.0,0.0,0.0,0.004361858748408687,0.0,0.03687337401252007,0.024206982707435345,0.0,0.2417903958172884,0.06348889007501017
2023-03-01,2023-06-01,1.748596256624424,1.7159339330350853,1.0628027899582726,1.347340632842009,2.2859487159864855,2.51518892279039,0.0010668273822546665,0.10937850066194042,0.10214814228647592,99.99999999998579,-0.5866600043729165,2.0238750849813854,0.43311296837825075,0.4811424746266033,1.3219407355145485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006819781444897965,0.0,0.0,0.004355854703647133,0.0,0.0129913327748216,0.0,0.0,0.0,0.0,0.0,0.007823007147782076,0.0,-0.022924476025634417,0.0,0.0,0.0,0.0,-0.011654387371617494,0.0,0.01583507764093722,-0.01467255283299982,0.021857173478209365,0.0,0.2833412464521642,0.10386070299812497
2023-06-01,2023-09-01,1.3367178992657711,1.5845686142054838,1.0621753678270451,1.345629353806288,1.897003320534374,2.3016311398488476,0.06142997689612671,0.15588740581282098,0.15271745464184766,4.2557612445688555,1.2089350759866007,1.2692400862217577,0.2413612756403386,0.1733139762736678,1.6064586968244754,0.0,0.0,0.0,0.005583473767210118,0.0,0.0,0.0,0.0,0.0,-0.018216355283550433,0.01440918372801184,0.0,0.011564758238491565,0.0,0.0,0.0,0.006462600816518854,0.0,0.0052025957632304,0.0,0.0,0.0,0.012593456137580424,0.0,0.0,0.0,-0.016981758399312576,0.0,-0.018582361892652756,0.0,0.0,-0.14634824997105755,0.1224225744765385
2023-09-01,2023-12-01,1.490287307731819,1.0981358747118364,0.6478775511989276,0.8511819064644044,1.3662194870129873,1.8160951470474807,0.15378274641962597,0.2579356093968024,0.25282314114206494,3.8925056665165982,1.3363569339875119,0.7549741585629856,0.22649261959639602,0.8744205096156636,1.1209227040231085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018533517267311676,0.007156569309642687,0.0,0.013858137125514817,0.0,0.0,0.0,0.0,0.0,0.008262446162889459,0.0,-0.020519398738371525,0.0,0.0,0.0,0.0,0.0,0.014278052746549327,-0.016470183044384423,-0.00877444394533762,0.01288465391871547,0.0,-0.1478584138308948,0.13292926825171625
2023-12-01,2024-03-01,1.0099449936324945,0.9529348483697575,0.2536092890113563,0.5043892446408904,1.490287307731819,1.6938185019482965,0.003250156662878369,0.12042531298019606,0.10883425374560249,99.99999999999999,-0.8654269951045501,1.3490895222244896,0.4521963206839571,0.5466266864785587,0.526279327259882,0.0,0.0071225115307078065,0.0,0.0,0.004683955567495564,0.0,0.0,0.0,0.0,-0.021464611115526003,0.004054285289171677,0.0,0.007275297881155914,0.0,0.0,0.0,0.005033256960113843,0.0,0.0,0.0,0.0,0.0,0.009583742377821903,0.0,0.0,0.0,0.0,0.0,0.06659379873789666,0.008485910175491104,0.0,0.2303588675186458,0.10492850618690122
2024-03-01,2024-06-01,1.1063814765646107,0.894192682494932,0.34656429781154685,0.4815412535835506,1.1922350341565746,1.707565177793402,0.045024084328744524,0.14573372981678356,0.14256474635136626,32.10187436122396,9.999999999999352,-1.4456630156703525,0.22963597649283798,0.7239854742786396,0.583289472522619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010635696934120642,0.0,0.0,0.011782804916543505,0.0,0.004850945135366021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013729618155976276,0.007169705072654201,0.007128291682581179,0.0,0.0,0.0,0.009177834214789998,0.029414824222147716,0.0,0.009571793542654736,0.0,0.13323335811588286,0.12293896815978972
2024-06-01,2024-09-01,0.976749369197094,1.3533354448120427,0.8318389451258845,1.111851740771158,1.6870254840956278,1.9437818930799895,0.1418170723470679,0.2607905981610374,0.25363764849592235,4.267630274277514,1.086453697884251,1.0786951630527213,0.23490693475524488,0.06930817470380757,1.3761222741233148,-0.010719795993536611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010949670660874902,0.0,0.0,0.007236475483314464,0.0,0.0,0.007742840114754857,0.0,-0.006654595105066438,0.012173959746047765,0.007414307400966705,0.0,0.0,0.0,-0.022424711389024986,0.0,-0.025037256332428946,0.0,0.0,-0.1556649719386365,0.15219724804146276
2024-09-01,2024-12-01,0.6529068849768116,0.6738276375087615,0.2080118605621628,0.36085300469199666,1.0768220844000138,1.5054707325688557,0.0004376778865030888,0.08700046991901345,0.08434405986128116,11.612201854661787,9.999999999999995,-0.8516772791964469,0.1464060395967665,0.49911350759815776,0.6073847654883835,0.0,0.0,0.0,0.0,0.007630148134033985,0.0,0.0,0.0,0.0,0.0,0.005362384276867244,0.0,0.0,0.0,0.0,0.00653128484228821,0.0,0.0,0.0,0.0,0.0,0.021001043144517492,0.006418592564647677,0.0,0.00884701812493942,0.0,0.010274611177744015,-0.016983986452544928,-0.01316220576092711,0.0,0.0,-0.13404258066419983,0.16456656263301184
2024-12-01,2025-03-01,0.9365620200689762,0.6041978940284132,-0.031982002955519534,0.24204842973398755,1.0301843423573764,1.2955631908212588,0.11046591227870724,0.22649239392604623,0.21000258681237458,93.12241116915025,9.999999912631843,-2.5314985046930043,0.31031619902934504,0.8122897527307393,0.16924121860419916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002737408729665002,0.0,0.0,0.0018134687834961156,0.005716796655798519,0.002570916054773768,0.0010973931906239631,0.0,0.0,0.0014388064501597597,0.0017354035308223637,0.0,0.0,0.0,0.005004333892339371,0.0,0.050702288224759307,0.0,0.0,0.23460505866605422,0.12753480124572164
