Model,Target,Horizon,Feature,MeanAbsSHAP,MeanSHAP
bvar_minnesota,Core,9,Wage_change_lag2,0.07686412602186667,0.065531001165014
bvar_minnesota,Core,9,cos_cycle_2_lag2,0.07313721630403869,0.0008759130078103266
bvar_minnesota,Core,9,gdp_index_eu_lag2,0.07100383472839915,-0.002808022322289967
bvar_minnesota,Core,9,infl_e_current_year_lag2,0.06347900381454072,-0.024250992966532773
bvar_minnesota,Core,9,M3_change_lag2,0.06039480074718235,0.05852988834884748
bvar_minnesota,Core,9,cos_cycle_1_lag2,0.053828158148410736,0.0005864529852007503
bvar_minnesota,Core,9,infl_e_next_year_lag3,0.0374123546465927,-0.03679768732039321
bvar_minnesota,Core,9,Business_Confidence_EU_lag2,0.03614557402610378,-0.00618521009174483
bvar_minnesota,Core,9,Saron_Rate_lag3,0.03234195284264172,-0.0307600829321409
bvar_minnesota,Core,9,infl_e_next_year_lag2,0.031834718984977216,-0.02819163216532533
bvar_minnesota,Core,9,M1_change_lag2,0.03128906976974973,-0.0020405470894595706
bvar_minnesota,Core,9,Wage_change_lag3,0.030847218656047226,0.027840142668225914
bvar_minnesota,Core,9,M2_change_lag2,0.028332604655654098,-0.017514820243177544
bvar_minnesota,Core,9,core_1m_lag2,0.02793199900961421,0.011207659580735892
bvar_minnesota,Core,9,fin_spread_lag3,0.026080391107483798,-0.02134312256637651
bvar_minnesota,Core,9,fin_spread_lag2,0.025461282021586193,-0.019619724390792643
bvar_minnesota,Core,9,sin_cycle_1_lag2,0.023898706632318755,-0.0005892965254212778
bvar_minnesota,Core,9,M3_change_lag3,0.02274691560067176,0.021992663939122917
bvar_minnesota,Core,9,headline_1m_lag2,0.019952099521941952,0.0051825645507879116
bvar_minnesota,Core,9,infl_e_current_year_lag3,0.01772851661701821,-0.006674850578039307
bvar_minnesota,Core,9,sin_cycle_2_lag2,0.01761943188726577,-0.00022967637058376664
bvar_minnesota,Core,9,cos_cycle_2_lag3,0.01756573231580934,0.00019367831816109767
bvar_minnesota,Core,9,CH_2int_lag3,0.017041764510525737,0.0033727570334896443
bvar_minnesota,Core,9,Business_Confidence_EU_lag3,0.014788558081721059,0.0009405868350037729
bvar_minnesota,Core,9,cos_cycle_1_lag3,0.013778011910679335,0.00021218271879931984
bvar_minnesota,Core,9,PPI_lag2,0.010198679232729496,0.0018265712930735083
bvar_minnesota,Core,9,M1_change_lag3,0.008553441030807712,0.000731124169545901
bvar_minnesota,Core,9,gdp_index_eu_lag3,0.00810213273543824,0.0017888090442756694
bvar_minnesota,Core,9,M2_change_lag3,0.007441953810132855,-0.004177856923467634
bvar_minnesota,Core,9,Manufacturing_EU_lag2,0.0065235818403663395,0.0002858687217652521
bvar_minnesota,Core,9,gdp_index_ch_lag3,0.004719339594110014,0.0014034762778957408
bvar_minnesota,Core,9,real_turnover_lag3,0.0043258631555927705,0.001157256727127167
bvar_minnesota,Core,9,headline_1m_lag3,0.003924182681017873,0.0012091293010955187
bvar_minnesota,Core,9,Vol_loans_lag2,0.0037885718796792957,0.0037619508633128795
bvar_minnesota,Core,9,core_1m_lag3,0.0035620862118533876,0.001541975042519516
bvar_minnesota,Core,9,sin_cycle_1_lag3,0.0034211827225766257,-2.8598906012316724e-05
bvar_minnesota,Core,9,Exchange_Rate_CHF_lag2,0.0033939066514748484,0.0001606305805667062
bvar_minnesota,Core,9,gdp_index_ch_lag2,0.002473246024338056,-0.0011350273763137064
bvar_minnesota,Core,9,PPI_lag3,0.0022747865450021883,0.0011476045443834968
bvar_minnesota,Core,9,real_turnover_lag2,0.0017482165666746514,0.00046243218651704446
bvar_minnesota,Core,9,Manufacturing_EU_lag3,0.001522676915378474,-0.000427737909845945
bvar_minnesota,Core,9,retail_turnover_lag2,0.0012444801413224087,-0.0004193213039509005
bvar_minnesota,Core,9,Exchange_Rate_CHF_lag3,0.0010762737349841284,-1.489800241691977e-05
bvar_minnesota,Core,9,Vol_loans_lag3,0.0007459214439516845,0.0006341936076860185
bvar_minnesota,Core,9,retail_turnover_lag3,0.00036090540767444505,5.756729749790601e-05
bvar_minnesota,Core,9,sin_cycle_2_lag3,1.3337958943443432e-17,2.7099571587265822e-18
bvar_minnesota,Core,12,variable_mortgages_lag2,0.4271408738013117,0.4271408738013117
bvar_minnesota,Core,12,kofbarometer_lag2,0.1266995218862863,0.1266995218862863
bvar_minnesota,Core,12,oilprices_lag2,0.1019251965279614,-0.1019251965279614
bvar_minnesota,Core,12,EU_fin_spread_lag2,0.10082925443133321,-0.10001689927479032
bvar_minnesota,Core,12,target_core_12m_lag2,0.09243679780919631,0.0772833402418129
bvar_minnesota,Core,12,variable_mortgages_lag3,0.08777299345580232,0.08777299345580232
bvar_minnesota,Core,12,unemployment_rate_lag2,0.06129345977463305,0.06129345977463305
bvar_minnesota,Core,12,CH_2int_lag2,0.05152714542897994,-0.04923838415678994
bvar_minnesota,Core,12,Saron_Rate_lag2,0.04231190965467157,-0.038868609933666996
bvar_minnesota,Core,12,oilprices_lag3,0.02284005195649679,-0.02284005195649679
bvar_minnesota,Core,12,EU_fin_spread_lag3,0.021361094075250348,-0.021256105154821816
bvar_minnesota,Core,12,target_core_12m_lag3,0.017647929368752632,0.011971563325748226
bvar_minnesota,Core,12,infl_e_next_year_lag2,0.014713886610374503,-0.01432106553874226
bvar_minnesota,Core,12,M3_change_lag2,0.01266334107351383,-0.012389723370407281
bvar_minnesota,Core,12,kofbarometer_lag3,0.011973670847599632,0.011973670847599632
bvar_minnesota,Core,12,fin_spread_lag2,0.011820312760143151,-0.01116616604778668
bvar_minnesota,Core,12,Wage_change_lag2,0.011082457970339516,0.010422325967089986
bvar_minnesota,Core,12,CH_2int_lag3,0.01078849711113299,-0.010405918159629457
bvar_minnesota,Core,12,unemployment_rate_lag3,0.009249595604568934,0.009249595604568934
bvar_minnesota,Core,12,Saron_Rate_lag3,0.008626529090064308,-0.008228533879166168
bvar_minnesota,Core,12,Business_Confidence_EU_lag2,0.007673113251152386,-0.000867303344657798
bvar_minnesota,Core,12,infl_e_current_year_lag2,0.007173951443781467,0.0005373906010109974
bvar_minnesota,Core,12,M2_change_lag2,0.004247178744401781,-0.002972922939393296
bvar_minnesota,Core,12,M3_change_lag3,0.0031423387059253817,-0.0031106835748554687
bvar_minnesota,Core,12,infl_e_next_year_lag3,0.0025633589790123703,-0.0025114158503032552
bvar_minnesota,Core,12,M1_change_lag2,0.0024649806148668513,0.0008380867171316821
bvar_minnesota,Core,12,fin_spread_lag3,0.0024277318342017275,-0.002316194818233272
bvar_minnesota,Core,12,Wage_change_lag3,0.0022700380976423537,0.0021302015521010497
bvar_minnesota,Core,12,Business_Confidence_EU_lag3,0.0022544770288531273,-0.0004754797651816697
bvar_minnesota,Core,12,gdp_index_eu_lag2,0.0014903013151391599,-0.0007666952166251927
bvar_minnesota,Core,12,gdp_index_ch_lag2,0.0013161418052414745,0.0007509357981713011
bvar_minnesota,Core,12,infl_e_current_year_lag3,0.0012949490338278332,1.0733750590970486e-05
bvar_minnesota,Core,12,cos_cycle_1_lag2,0.0009030417330933464,-1.455391309317526e-05
bvar_minnesota,Core,12,M2_change_lag3,0.000883575860517113,-0.0006551336180516152
bvar_minnesota,Core,12,sin_cycle_1_lag2,0.0007745325157617722,-9.35475921504299e-05
bvar_minnesota,Core,12,M1_change_lag3,0.0006701291387936454,0.00012148480583795653
bvar_minnesota,Core,12,Exchange_Rate_CHF_lag2,0.0005413349594065162,5.272589413349316e-05
bvar_minnesota,Core,12,gdp_index_eu_lag3,0.0005404180589390182,-0.00022067992366316667
bvar_minnesota,Core,12,PPI_lag2,0.000304294955864739,1.836179584260291e-05
bvar_minnesota,Core,12,gdp_index_ch_lag3,0.0002556844683083402,9.251761124769819e-05
bvar_minnesota,Core,12,cos_cycle_2_lag2,0.00022950917397332232,-2.6376793638916245e-06
bvar_minnesota,Core,12,sin_cycle_2_lag2,0.00020287355514570033,-4.3195077484214997e-05
bvar_minnesota,Core,12,Manufacturing_EU_lag2,0.00017675388391592825,9.340007316709765e-05
bvar_minnesota,Core,12,core_1m_lag2,0.00016940378891067636,5.395700777841256e-05
bvar_minnesota,Core,12,Vol_loans_lag2,0.00016845011218944597,0.00016503432678856186
bvar_minnesota,Core,12,sin_cycle_1_lag3,0.0001365256153301902,-2.9138113734176626e-05
bvar_minnesota,Core,12,Exchange_Rate_CHF_lag3,0.0001122995897047448,6.024621350241891e-06
bvar_minnesota,Core,12,real_turnover_lag2,0.00011007788012619379,3.0576623492972305e-05
bvar_minnesota,Core,12,PPI_lag3,0.00010857697767743991,-1.9618894202315432e-05
bvar_minnesota,Core,12,cos_cycle_2_lag3,0.00010392383832298987,-4.302304699158091e-06
bvar_minnesota,Core,12,real_turnover_lag3,9.350666713778589e-05,1.8424269370399374e-05
bvar_minnesota,Core,12,cos_cycle_1_lag3,8.560994836633983e-05,6.780676871895544e-06
bvar_minnesota,Core,12,headline_1m_lag2,7.528590886698419e-05,-2.80992626894549e-06
bvar_minnesota,Core,12,Manufacturing_EU_lag3,5.905321680465304e-05,-1.2543909936700961e-05
bvar_minnesota,Core,12,retail_turnover_lag2,4.018876225993471e-05,-7.99648733661859e-06
bvar_minnesota,Core,12,Vol_loans_lag3,2.711148776223395e-05,1.825006486395456e-05
bvar_minnesota,Core,12,headline_1m_lag3,2.159455286696063e-05,3.5529726080787722e-06
bvar_minnesota,Core,12,retail_turnover_lag3,1.921884519751183e-05,6.956581970368687e-06
bvar_minnesota,Core,12,core_1m_lag3,1.1786070831215256e-05,1.3744303874730515e-06
bvar_minnesota,Core,12,sin_cycle_2_lag3,2.0763161129613254e-20,-1.8152699256412865e-21
