Date,Target_date,Actual,Forecast_median,q05,q16,q84,q95,RMSE,Empirical_CRPS,Parametric_CRPS,df_skewt,nc_skewt,loc_skewt,scale_skewt,PIT,SHAP_Shap_target_headline_9m_lag0,SHAP_Shap_PPI_lag0,SHAP_Shap_real_turnover_lag0,SHAP_Shap_retail_turnover_lag0,SHAP_Shap_Manufacturing_EU_lag0,SHAP_Shap_Vol_loans_lag0,SHAP_Shap_Exchange_Rate_CHF_lag0,SHAP_Shap_gdp_index_ch_lag0,SHAP_Shap_gdp_index_eu_lag0,SHAP_Shap_kofbarometer_lag0,SHAP_Shap_infl_e_next_year_lag0,SHAP_Shap_CH_2int_lag0,SHAP_Shap_Business_Confidence_EU_lag0,SHAP_Shap_M2_change_lag0,SHAP_Shap_fin_spread_lag0,SHAP_Shap_oilprices_lag0,SHAP_Shap_Saron_Rate_lag0,SHAP_Shap_unemployment_rate_lag0,SHAP_Shap_infl_e_current_year_lag0,SHAP_Shap_M3_change_lag0,SHAP_Shap_Wage_change_lag0,SHAP_Shap_M1_change_lag0,SHAP_Shap_EU_fin_spread_lag0,SHAP_Shap_variable_mortgages_lag0,SHAP_Shap_headline_1m_lag0,SHAP_Shap_core_1m_lag0,SHAP_Shap_sin_cycle_1_lag0,SHAP_Shap_cos_cycle_1_lag0,SHAP_Shap_sin_cycle_2_lag0,SHAP_Shap_cos_cycle_2_lag0,SHAP_Shap_target_headline_9m_lag1,SHAP_Shap_PPI_lag1,SHAP_Shap_real_turnover_lag1,SHAP_Shap_retail_turnover_lag1,SHAP_Shap_Manufacturing_EU_lag1,SHAP_Shap_Vol_loans_lag1,SHAP_Shap_Exchange_Rate_CHF_lag1,SHAP_Shap_gdp_index_ch_lag1,SHAP_Shap_gdp_index_eu_lag1,SHAP_Shap_kofbarometer_lag1,SHAP_Shap_infl_e_next_year_lag1,SHAP_Shap_CH_2int_lag1,SHAP_Shap_Business_Confidence_EU_lag1,SHAP_Shap_M2_change_lag1,SHAP_Shap_fin_spread_lag1,SHAP_Shap_oilprices_lag1,SHAP_Shap_Saron_Rate_lag1,SHAP_Shap_unemployment_rate_lag1,SHAP_Shap_infl_e_current_year_lag1,SHAP_Shap_M3_change_lag1,SHAP_Shap_Wage_change_lag1,SHAP_Shap_M1_change_lag1,SHAP_Shap_EU_fin_spread_lag1,SHAP_Shap_variable_mortgages_lag1,SHAP_Shap_headline_1m_lag1,SHAP_Shap_core_1m_lag1,SHAP_Shap_sin_cycle_1_lag1,SHAP_Shap_cos_cycle_1_lag1,SHAP_Shap_sin_cycle_2_lag1,SHAP_Shap_cos_cycle_2_lag1,SHAP_Shap_Constant,Shap_Base_Effect
2022-03-01,2022-12-01,2.8007230080850043,1.5015986155208798,0.17261057277542124,0.6919282555492567,2.309275889760017,2.8272227231583646,1.6877241873551054,0.8909252212363994,0.8866147563208714,99.99999999999999,1.0135963799257721,0.6773590004078871,0.8015500551344479,0.945333585532295,-8.8387286609312e-06,-1.1508475930376282e-07,-2.392660663843597e-07,2.024196321295458e-08,5.229111292728362e-08,-9.933260272587054e-08,1.6214105398068114e-07,1.4699708596860064e-07,-2.64273410136358e-07,2.728339740442891e-05,4.026578753977001e-07,-3.408067181175685e-08,2.8731094213146345e-06,1.0477381890336364e-07,-1.0883236856762495e-08,3.3772731035424367e-06,2.911240759382298e-07,-3.824869549499872e-07,3.95402867731381e-08,7.832389473973445e-08,-3.8281846076550674e-10,-8.534537502943292e-07,8.861015748102556e-08,1.9544961516779328e-06,4.498004997496047e-08,7.265167609184882e-08,-9.917757554460666e-08,8.566206931487406e-24,1.8562553940274087e-23,1.6171088813577676e-07,3.246774728317375e-05,-6.393272170775646e-08,6.750414990795186e-10,1.3258666921381365e-07,-4.914483729481107e-08,-8.808621444319217e-09,1.3525907997158514e-08,2.076495422453059e-07,-4.486189418379378e-08,-1.1955677805932566e-05,-9.363646055380298e-09,2.483803518282348e-08,-1.0071714018431207e-06,-1.7787455002734426e-08,5.188591019427926e-09,-3.016394299495441e-06,-3.32059773480576e-08,4.1541859214774655e-07,-3.076774653980162e-08,7.677508307611661e-08,1.91070927822676e-08,6.784084132565567e-07,2.0083407838634788e-07,-2.5048547256006803e-07,-3.5011255167118926e-08,7.332036376248534e-09,3.175149519161751e-07,-4.562532681349962e-08,8.661257426010005e-08,7.729243774492605e-08,0.09556307448574781,1.3948212400256566
2022-06-01,2023-03-01,2.90276082002201,1.524497380239458,0.1295838477766454,0.6647801746617539,2.395388773736223,2.963596457246551,1.8996101094412328,0.9385538975182898,0.9312151583783154,99.99999999999999,0.5921955087096041,1.0192896423467597,0.8526474569793402,0.9443153571206273,0.00015750160644700518,3.813215395106528e-05,1.8736321562284034e-05,2.7588994487463593e-06,9.56603926481621e-06,-2.855040230883792e-06,2.1935741557803454e-05,3.427618430670812e-06,2.4686835725175343e-05,0.005021078303470477,0.0049459431992531925,-0.003792307869864361,0.00015410202688909144,-2.6936330039312184e-07,0.006747446835376298,-0.01157177706142906,-0.009837460209499686,0.010904736663057149,0.002554054597288874,-1.6340712095183742e-05,0.0037715110737165055,9.175814892669495e-05,-0.004134090358931061,0.11957255543332702,-5.9347472711353296e-05,-6.022775406545605e-05,-6.973005702477069e-20,-0.00041149693505305356,-1.1518889289621026e-19,-1.1586100645276788e-05,0.0023008524518720193,-1.3282242753039186e-05,3.917228653569856e-06,-3.059311226130154e-05,-1.343851492118596e-05,-1.2324514907823762e-05,-1.2528698640642913e-06,7.72784554748938e-06,-1.765213152242947e-05,0.004458333516023769,0.004400603010596858,-0.0034859079690302917,-0.00016522480831914868,-3.91432094135133e-05,0.008063909602661163,-0.010523237374567652,-0.00893140566755338,0.011395592105821941,0.0010002189877633657,-9.806517855419068e-05,-0.0005910839374841219,4.114269658119255e-05,-0.003269048577218849,0.12735332947077038,-0.00023982554788974387,-0.0001430814303769624,-0.00022193526079694034,7.466195439409747e-05,-0.00017656048411042997,0.00015354351452044832,-0.21681102090824536,1.5172223545743435
2022-09-01,2023-06-01,1.6964060734045994,0.15968803399771103,-1.3256991627594348,-0.7918051818426951,1.0371231798277778,1.6359940136673914,2.361502332638551,1.0848271801741567,1.079601316004552,99.9999999999805,0.09644730141545885,0.05440044682941897,0.8917105373911627,0.9578158964212539,0.005947256663455369,0.0004138451109821393,-2.490681683376855e-05,2.055487268548161e-08,-3.587535116722164e-06,1.8153918267548269e-06,-2.5321479314963646e-05,3.7439816701051214e-05,2.5822288577859794e-05,0.004088332878043199,0.006465804144123245,0.004005811956428026,2.0917390271056313e-05,-1.2180184731841962e-06,0.003432231591592415,-0.009961321103169232,-0.0028599826084402223,0.009870826493522476,0.0030036179581978,2.204987884743944e-05,0.0026162205874032283,6.842282729832403e-05,-0.0038435029185155474,0.11887024170480387,3.818167855958337e-05,-5.375247538953285e-07,0.00047641923419745907,-5.129370414199987e-20,1.6396018265424922e-19,0.0001859677293084107,0.0003070072973755883,0.00011172597753635571,-3.184503245501931e-06,3.1796464775332584e-06,-2.989904218034674e-06,-2.1702330561772006e-05,-4.89208141729648e-05,2.4683877817429203e-06,1.1228016314084821e-05,0.0050762188770618125,0.00543334004551935,-0.0008453954150961583,-2.098676341890668e-05,-1.6214898707246595e-06,0.005030191090834924,-0.012467178798607067,-0.0025433969208521643,0.008724516333671505,0.002745824664862128,2.7450464009284944e-05,0.0039176911404665195,1.1884273379716439e-05,-0.004961809000434778,0.12282514668116948,-0.00013453927154404903,-9.344311455065089e-05,0.0005415990370972337,-1.343686388437819e-06,0.00028046239565990874,-0.00013695831349691486,-0.1956294155601081,0.049637926306989044
2022-12-01,2023-09-01,1.6411246257645118,-0.008007223295313046,-1.5588295204866698,-0.9217657418673244,0.9811998957983786,1.5642053835820449,2.7196358555834768,1.1297012747302848,1.118976435043652,99.99999999999999,-0.1952714158762304,0.2040254803907309,0.9530081300525309,0.9544800637384969,0.0017795790037019514,-1.5617504045759873e-05,8.111806135591822e-06,-6.559331632327078e-06,-7.106058910102996e-05,-1.973067085257787e-05,-2.4389239442525784e-05,1.4130372186880608e-05,9.18954640303177e-06,0.004568870631998373,0.009935870192167037,0.013950781741177969,-2.4648385508111014e-05,5.5188522847239395e-05,0.002610479691426537,-0.009038833933972638,0.006375672372797073,0.00862662280931261,0.003672034381705245,2.71880246117282e-05,0.0015525257234828165,-2.12672357364475e-06,-0.002937505919128508,0.12152415733350105,8.127385395238705e-05,-2.0993288450343073e-05,1.9809341488978858e-19,0.00043093452367575207,-2.589671413921239e-19,-5.728580843751206e-05,0.004211939076806402,0.00011275188187274832,-6.850425322240774e-06,-3.109757699083333e-06,8.075538867009106e-06,5.956360581906017e-06,7.3961365957430835e-06,2.2943391609635145e-05,3.316110145695488e-05,0.0032625290805584363,0.0071212177790598965,0.01160175453109212,1.3763421287953887e-06,2.362004709827566e-05,0.004069353008776666,-0.009868388065356521,0.005954330737102723,0.008575782422905003,0.004085809544108539,-2.4072539033036457e-05,0.002818683692549639,5.8281343010646044e-05,-0.004315589864853626,0.12197885068745734,-1.593956678497374e-06,-5.443509696548926e-05,0.00037009167254414734,0.00023162192357337064,-0.0002420890238923787,0.00012147038303961068,-0.18521294748638997,-0.1609585128219848
2023-03-01,2023-12-01,1.7003510972565472,1.667291973562992,0.1068943578534135,0.7346435341359259,2.624041505857667,3.275987983876385,0.0010929056593857779,0.2199936435074884,0.220983323176138,35.524229801946845,1.0741499069594103,0.6643571093710112,0.9235774567714151,0.5156796644880439,4.5920568326883365e-05,7.356522684233725e-06,-4.120350841141752e-06,1.274790650798228e-05,2.271691718648387e-06,-2.546717245276749e-05,-2.014848330696419e-06,2.110208023869908e-06,-7.3265429318568e-06,0.0025956482018298027,0.009616491980019345,0.022523203454359295,7.091872551675399e-05,0.00018411874462171258,0.001619015113676294,-0.0076750795543032236,0.012996128228176515,0.010448027465156277,0.004010230278432742,1.2012421122395894e-05,0.0007772184746408304,-0.000311381780944033,-0.0012624051000337745,0.12368980050880218,-4.4224337744411474e-05,-3.191391310525337e-05,-0.0003537843692710342,1.3704040199596835e-20,5.3853289710186763e-20,-3.917882807652416e-05,0.003122711799503087,3.3760101782939006e-05,-9.55931184369515e-06,1.7503138255742885e-05,-9.560367222404156e-06,4.2486653643655274e-05,-3.2860426121830395e-05,5.301613585169853e-06,6.399887483951659e-07,0.003980673252358924,0.009689688200151708,0.02119836433453249,-3.494119323095624e-06,3.900356398339424e-05,0.001510131949297526,-0.0073574048838469484,0.011973111699796386,0.009034975449621745,0.0049094328151794335,-3.146025820969582e-05,0.0012052536097660917,-3.276362163049503e-05,-0.0014456797635171606,0.12159845952002293,-0.00016768819699046258,-0.0004337567144558339,-0.000612769279275656,5.7928289755281324e-05,0.000187974986927104,-0.00018547267230339267,-0.17994631122636878,1.4968590519626623
2023-06-01,2024-03-01,1.0394923498330932,0.5054096813879456,-1.1233652802597642,-0.4463825216179961,1.447933430629718,2.1661732984638338,0.2852442967334895,0.34529080586587707,0.3444065967016633,34.427031367901215,0.48057856572849245,0.03722744432840596,0.9474029314855994,0.7139995569556683,0.0012404964487178751,0.00018478732946991544,-6.451832795212013e-06,-4.967548427135867e-05,8.599040393736782e-06,6.169343353889886e-06,5.565055328130197e-06,1.3306741328580196e-05,2.008598295182816e-06,0.004419838342881488,0.005665684274827979,0.017375777286127873,-7.626296988496277e-05,0.00018683914296090579,-0.0018989862687696737,-0.005843678705468067,0.018459144438710468,0.009306891565413429,0.003413195406793578,3.324667398664265e-05,0.0014375050510513113,-0.0008538762172088546,0.0003143366028666523,0.14220745606439136,-2.115206449901315e-05,1.0490296905913019e-05,-7.973637210652807e-20,-0.00028072669905847844,-1.2502787751785828e-19,-4.229396146043616e-05,0.00043627967929648845,-0.00012563100966024964,1.1371933959365127e-05,1.520486533579068e-06,-1.3013881394384123e-05,7.034822288651412e-06,9.45204455415685e-06,2.4821605984203318e-06,-2.9312597725763686e-06,0.004237558999798513,0.010594108107289103,0.01912601352226096,-9.283496769913935e-05,0.00012807085671923314,-0.0015047921143112194,-0.008504335061513655,0.01680894686815882,0.009064810751183018,0.004633106326447316,0.00019413270792599876,0.000690650202094849,-0.00011760876327373317,-6.087110397867809e-05,0.12487325189934284,-0.00014204109893780042,-8.066765503405969e-05,-0.00034830472534962294,-0.00011742702150030785,-0.00022592566031144547,0.00021607899936454901,-0.192799672484897,0.3108676079569328
2023-09-01,2024-06-01,1.3193296569814272,0.23325276762840558,-1.412603585236481,-0.8086268061419701,1.212289469027858,1.9289972671417928,1.1795630095867358,0.6771862662038033,0.671580287924742,99.99999999979993,1.083987061074981,-0.8728959929099512,1.0037641773099035,0.8603248282627649,-0.000607040640894504,3.0076253725473772e-05,0.00011538996213556918,-3.0435834725431505e-05,4.8392349586589515e-05,2.8175291630721857e-05,1.5349640646412894e-05,-8.002563294903825e-06,5.694530538859349e-06,0.004283866833967212,0.0060641574461095015,0.019859116882111293,-0.0002662853469518227,0.0003422522727071175,-0.0032757250025478453,-0.007185774119857562,0.021186298715218294,0.008494262992988931,0.0031601327648739805,0.0003637644745404519,0.0008654040366735736,-0.0008954268597196835,0.0008657481764202158,0.13738287540393254,3.725218564349072e-05,4.322185463396988e-05,0.00047558976773934216,-7.646108389730455e-20,1.580677311943762e-19,0.00014495604682071447,0.00612655465011794,3.1669490937931785e-05,-5.3684369542855705e-06,-7.043910611763855e-06,1.9435417181734237e-06,6.003767371541628e-07,-2.219841224524914e-06,4.533542820907092e-07,-2.542440576441791e-06,0.0038448985555910326,0.005928953184303087,0.02041175007156527,-0.00022271015991080355,0.00027257724047457984,-0.004037012258018979,-0.007123634559253112,0.018365554833863203,0.008741086117798908,0.003340410236540291,0.00033865071535517854,0.0013992054819190216,-0.0005425786095830311,0.0009702707349840899,0.14166868631496918,-5.199091374627109e-05,-1.0516751409275094e-05,0.0006435208673090714,-8.061693897217011e-07,0.0002963274484519318,-0.00014980325773993977,-0.1906564637201384,-0.005643521333098533
2023-12-01,2024-09-01,0.8394445411443741,0.12114520056196623,-1.5091542849755468,-0.8652687280114788,1.1305674817210858,1.7375157537595916,0.5159539426811219,0.4344244361166121,0.4264657114907014,99.99999999999999,-1.9069760218742078,1.9902431618513912,0.9727483324048066,0.7655809933590925,-2.210329700188969e-05,-2.7299390633810845e-05,-7.105586557960306e-05,0.0,-1.60398766621739e-05,4.029087165560984e-08,-3.4820059903619495e-07,2.957853121268893e-07,4.646271306404662e-07,0.00596583599613315,0.006593169200899423,0.0208436178715904,-0.0006214147107364719,-0.00022245836358088413,-0.002815795916682135,-0.007021839495598185,0.019630934107272638,0.010225503961301478,0.0033149263206447882,0.00046585255213852164,0.0017228647800265318,-0.0005434667438607524,0.001177159286098877,0.14795208620316874,-1.0355468226100185e-05,-6.46262223083748e-05,1.227906600077687e-19,0.0005657290963572246,-2.470566552540989e-19,-0.00010827499298443558,0.0032476426551486196,5.966122134875413e-06,-1.3583114137572468e-06,-1.751632371748233e-06,-5.875552170006684e-05,-8.184527854338884e-06,3.396278054746248e-05,7.186448449860085e-07,-3.1098090507270383e-06,0.005959286364107096,0.0065170312326820684,0.019100959160965682,-0.00032695797902451663,0.0005279694304627618,-0.003115699030419551,-0.009153645163186275,0.017880102744331473,0.00802216334970074,0.00341030290699452,0.000952549263217337,0.001658973891854776,-0.000662482281838357,0.0005251388311034694,0.1426915722892405,8.10957916381002e-05,1.940829412548737e-06,0.0003330994546738632,0.00013886917197633428,-0.00011849757718259821,0.00021906416683052304,-0.19504573028108707,-0.1017320413299494
2024-03-01,2024-12-01,0.6244731695070449,0.978866583370618,-0.665436134224527,-0.07466549677628706,2.0347470522533224,2.6392652689308296,0.12559469178987784,0.29499886518217205,0.2868679321194949,99.99999999999999,0.3980066648631565,0.572760467594797,1.0152105831565676,0.3642229033095066,-0.0018256370318761148,4.899592734842395e-05,-3.290991495335678e-06,4.425227755878985e-06,2.412254656400587e-05,2.1526725244963792e-05,7.332472429668965e-06,3.0961428543824244e-05,3.4019337789513716e-06,0.0062084789021375035,0.005803978008987947,0.01714017176404877,-0.0007042367907198758,1.8590299065823175e-06,-0.0034051477271596032,-0.006633274972427922,0.01827380021679543,0.013052693553623328,0.002610114126409579,0.00018950803790393006,0.0011048379681110093,-0.0008980558700721695,0.001481636555714451,0.14589561903592171,-1.2311355616967312e-05,-4.1945585548908025e-05,-0.0006026655422642846,5.216856164691014e-20,6.131488276876423e-20,6.14662112525839e-05,0.000564083412507833,-1.8068155579949447e-05,4.0017817727484755e-06,6.024781128687131e-06,-5.4172653475036015e-05,1.9250611564986966e-05,-7.989207720198389e-05,-5.694316692208383e-06,6.628503642882521e-07,0.004191121567322329,0.0066333279119279755,0.016973798782474743,-0.0003413532917852024,0.00046606532296538934,-0.003863203439963872,-0.006661796447207453,0.016540717240492102,0.00985298704546571,0.002904897014308151,0.0006338951779911455,0.0017357684403326791,-0.0009021668936556738,0.0018874090420188043,0.1504625761578194,-0.00025594583162482796,-0.0002538905261179873,-0.00045902549603981025,-7.08560378649653e-05,0.0002591825523089742,-0.0002232416630227192,-0.2056987628701245,0.8360003045392084
2024-06-01,2025-03-01,0.34172165348334,0.8064500117873512,-0.8262423681122053,-0.2242084803085009,1.7940078547707246,2.5221535388478418,0.21597244701194143,0.32030647296538345,0.3171768039216817,99.99999999999994,1.3837605834726923,-0.5943839136066472,1.002935146109514,0.325725484582719,-0.0012770382983533484,-8.702665173415978e-05,-1.5427892300869853e-05,-1.298678266782665e-06,-4.409579759349924e-06,2.959763033416289e-06,1.1974908195351972e-05,5.672810573315052e-06,1.4671308410621376e-05,0.006202106029081629,0.0037681945196829728,0.01619860274517034,-0.000990105182832902,-0.0001100881495575505,-0.0029300697868212757,-0.0073034402075977545,0.016833020143144077,0.012185851780504221,0.0013708203043518482,0.00011438084215312892,0.00045163665439241184,-0.0009942158288313199,0.0013775581627715225,0.13232543305183625,-5.314324810723911e-07,2.7249055961303153e-05,-6.500302306681131e-20,-0.0002766056407854943,-9.242694609413341e-20,-0.00010874397122071985,0.006376013955665545,-7.330609706778993e-05,2.8593269271192456e-05,-0.0,-7.49595856159079e-05,-1.6640513302069123e-05,2.4968037941509772e-05,1.5654145841007276e-05,1.7501025056575198e-06,0.004078504847687351,0.006335304997569462,0.014375977770892941,-0.0004975556247540603,-0.00027427504952849034,-0.004284443948827349,-0.00786415831080723,0.014355921788093057,0.011400058943070316,0.0029522304416147154,0.00015139493903616638,0.0012445071020929892,-0.0011009530683539143,0.0018097029410370647,0.1436726443852481,-7.510560823177798e-05,-9.72391471596556e-05,-0.00022472500503909105,4.359027623067051e-05,-0.00024756334422280045,0.00017477780748478372,-0.192614510915827,0.5907049151052668
