Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_core_6m_lag2,SHAP_Shap_PPI_lag2,SHAP_Shap_real_turnover_lag2,SHAP_Shap_retail_turnover_lag2,SHAP_Shap_Manufacturing_EU_lag2,SHAP_Shap_Vol_loans_lag2,SHAP_Shap_Exchange_Rate_CHF_lag2,SHAP_Shap_gdp_index_ch_lag2,SHAP_Shap_gdp_index_eu_lag2,SHAP_Shap_fin_spread_lag2,SHAP_Shap_EU_fin_spread_lag2,SHAP_Shap_Business_Confidence_EU_lag2,SHAP_Shap_oilprices_lag2,SHAP_Shap_variable_mortgages_lag2,SHAP_Shap_unemployment_rate_lag2,SHAP_Shap_M3_change_lag2,SHAP_Shap_infl_e_current_year_lag2,SHAP_Shap_Saron_Rate_lag2,SHAP_Shap_kofbarometer_lag2,SHAP_Shap_infl_e_next_year_lag2,SHAP_Shap_CH_2int_lag2,SHAP_Shap_M1_change_lag2,SHAP_Shap_Wage_change_lag2,SHAP_Shap_M2_change_lag2,SHAP_Shap_headline_1m_lag2,SHAP_Shap_core_1m_lag2,SHAP_Shap_time_index_length_lag2,SHAP_Shap_sin_cycle_1_lag2,SHAP_Shap_cos_cycle_1_lag2,SHAP_Shap_sin_cycle_2_lag2,SHAP_Shap_cos_cycle_2_lag2,SHAP_Shap_target_core_6m_lag3,SHAP_Shap_PPI_lag3,SHAP_Shap_real_turnover_lag3,SHAP_Shap_retail_turnover_lag3,SHAP_Shap_Manufacturing_EU_lag3,SHAP_Shap_Vol_loans_lag3,SHAP_Shap_Exchange_Rate_CHF_lag3,SHAP_Shap_gdp_index_ch_lag3,SHAP_Shap_gdp_index_eu_lag3,SHAP_Shap_fin_spread_lag3,SHAP_Shap_EU_fin_spread_lag3,SHAP_Shap_Business_Confidence_EU_lag3,SHAP_Shap_oilprices_lag3,SHAP_Shap_variable_mortgages_lag3,SHAP_Shap_unemployment_rate_lag3,SHAP_Shap_M3_change_lag3,SHAP_Shap_infl_e_current_year_lag3,SHAP_Shap_Saron_Rate_lag3,SHAP_Shap_kofbarometer_lag3,SHAP_Shap_infl_e_next_year_lag3,SHAP_Shap_CH_2int_lag3,SHAP_Shap_M1_change_lag3,SHAP_Shap_Wage_change_lag3,SHAP_Shap_M2_change_lag3,SHAP_Shap_headline_1m_lag3,SHAP_Shap_core_1m_lag3,SHAP_Shap_time_index_length_lag3,SHAP_Shap_sin_cycle_1_lag3,SHAP_Shap_cos_cycle_1_lag3,SHAP_Shap_sin_cycle_2_lag3,SHAP_Shap_cos_cycle_2_lag3,SHAP_Shap_Constant
2021-09-01,2022-03-01,1.8809384520285024,-0.24842025352979125,1.6358160251590927,1.652527356116803,4.534168496936891,0.992889217695981,38.10649598677581,-1.2964758412458988,0.875903759616105,0.8481401291784948,1.3972091141676302,0.33252976138848345,-0.4017455029370115,-0.09610327337207514,0.7651030608196455,1.057137378361994,0.45673988815337907,1.0939776213530428,1.10416512976874,-0.010018708684814448,-8.0134535275217e-09,1.1286564072409247e-08,-6.263243112657635e-07,1.028032942531511e-06,-1.3758333567225238e-07,1.3312790595899228e-07,1.5615758988769498e-07,2.0418351206886746e-06,-7.596706457358598e-07,-2.059835353560925e-05,1.6455787954191915e-07,3.0004041923726874e-06,4.944975313669017e-05,-5.038505981925587e-05,-1.1480251515634365e-05,-3.1431508203495995e-08,8.552264509378583e-06,-7.049612352267649e-05,-2.419411857915365e-06,-2.131217710486161e-05,4.486150579757271e-06,-4.0926595828061966e-06,7.566226972778108e-07,-3.4945517882203895e-07,6.592323972125314e-07,185.22524539845264,2.668085672703981e-06,1.9911807898254986e-06,-8.865382708273768e-07,-5.015261451717866e-07,0.006947429599770805,-5.178200278077328e-07,-1.791350094917757e-07,-3.6421922879212485e-07,-1.0538898458007495e-06,-9.845826891661756e-08,2.452229379489255e-07,-3.994812192423307e-08,-2.96993284070831e-06,-2.9755675745359388e-06,3.119176287871603e-06,5.1444737667616245e-06,-1.5262991546864523e-05,6.960467465640575e-05,-1.1080768306609652e-05,4.885509206542094e-08,6.70250945294613e-07,-6.83454369377125e-07,-3.3850097599549986e-05,1.857815760260769e-06,-2.1237113950572114e-07,-3.2715135133533247e-06,-8.607279402771981e-07,-1.7848612393050711e-07,1.7143825211425486e-07,-3.1719570004109715e-08,-185.4377584022323,-1.9638586580760283e-22,6.21657253789403e-07,-4.2788165244816195e-22,7.227794014743572e-07,-0.011896829576428318
2021-12-01,2022-06-01,3.1795776609053306,-0.14338822570811255,2.8438378060750047,2.8641173995930065,11.042102283596666,0.9998905855588257,99.99999999999999,-1.449871379659386,1.1283657346534532,0.8918669894790193,1.9015284854629224,0.24004554215620066,-0.5220702591485155,-0.2238505465323592,0.6811280568416934,0.9513287434739328,0.3117396550102569,1.4679447144757904,1.4780928670884672,-0.026119407822195646,2.5257080521420515e-06,-8.584880733240919e-07,-7.117311922627045e-07,-8.186976022939573e-08,3.998131283369157e-07,-1.332245843726861e-07,5.12639430865657e-06,2.6523698003058606e-06,4.318678689225324e-06,-1.2494281581414123e-05,-3.8025563517054814e-06,-7.721734780237849e-06,3.3885529060799095e-05,-2.8797337055716317e-05,-2.497246890278102e-07,3.313616543494066e-06,-2.317017068902667e-05,-3.165335053112456e-05,-5.835795424184915e-06,-3.979844956529438e-06,-3.043069446922839e-06,2.645526669794337e-06,4.523101956739168e-07,-1.15067445392392e-06,-1.3339540362075584e-07,170.89555071495374,4.4550593155593905e-06,1.3289021589603315e-07,-1.6873313809912854e-06,6.700980759115244e-07,0.019783477597299426,-6.854120049767495e-07,7.806255166527854e-08,1.1434527462999406e-06,-7.790726752611952e-08,-3.90544039546267e-09,-1.2614851224011162e-08,1.9017068495893815e-06,7.635510847895704e-07,-1.2568130051805729e-06,-5.0406585737547486e-08,-1.264529557672323e-06,5.918377420715407e-06,-4.3426020445923784e-05,-2.1364678721758264e-06,-4.1661351633439305e-06,-1.1954415631843132e-06,-4.963333685510776e-06,-1.3204266470132944e-05,-6.781472406525897e-06,3.511565779503705e-06,1.118062935832762e-06,-3.528447068433672e-06,2.820074916215151e-06,-1.1277974679576565e-08,1.2760175667184477e-08,-171.055118808447,2.3652421984621685e-06,3.4090801228878154e-22,1.5435294921953543e-22,-2.1637150950482414e-07,-0.001326810401528607
2022-03-01,2022-09-01,2.0735078944564838,-0.13140328362049108,1.689552373720589,1.7052314569574445,4.8616333032087935,0.9914490065177388,99.99999999999996,2.292968964811456,-2.122795346157346,0.8702378890040184,1.9772231732424927,0.8747675842040056,0.18294949373097255,0.43316440702607867,1.3228721030662132,1.6253681897506258,0.9404692260142511,1.718613761596337,1.7292697579494467,-0.038327834962775885,1.2993835746186779e-06,1.9597751376327043e-07,8.31299794816765e-08,0.0,2.519585223922368e-08,-9.777162117246566e-07,-2.908330187649539e-06,5.43303104166119e-07,1.9723985055404554e-07,-2.624148021407428e-05,-4.139434192846228e-06,-4.081392976610964e-06,0.00015936224853087494,-4.820924967169425e-05,-1.0218119290836138e-05,5.493467704614583e-07,-6.495619030235906e-06,-1.6487366270127346e-05,1.7488746630671924e-06,-6.213730014101916e-07,3.7141253125944364e-06,-9.655135366597439e-07,1.2686985336583556e-06,6.990656655594999e-07,2.3538558481774187e-07,172.72097915187763,8.127910309459645e-07,-5.603834660644644e-07,1.8982298036895302e-06,1.6959033139320022e-06,0.03811162995373302,-2.618404701698673e-07,-3.8404267099577647e-07,-5.26765456779904e-07,1.4402734572214342e-07,7.536860536503387e-08,-1.7918736184517624e-07,1.4353649588065665e-07,4.4174623397685344e-07,-1.8633509681980243e-06,4.639327951786048e-07,1.8566422861188277e-06,-3.295146572989205e-05,5.733116196231345e-05,-1.3652223092251507e-06,9.109015119284016e-07,9.646653574868964e-08,4.819836103857266e-06,-1.4662883597470112e-05,-4.798843614107951e-06,-8.942963786165465e-07,-6.44108030569684e-07,-3.978506475206039e-07,-1.2804904036895419e-06,-4.077326938879685e-08,-5.255416986573006e-09,-172.8226453087871,5.406142041266548e-22,4.2470714819055135e-06,2.133352105886124e-22,-2.175639562544264e-06,-0.025983893033237303
2022-06-01,2022-12-01,0.7158655100852229,-0.03827161915573026,0.4422585881658918,0.4433111064662114,0.5687228096997862,0.7919160528937019,99.99999999999997,2.6625521199300395,-2.3985491121179825,0.8875368789062604,1.9477215854952767,1.5706530208748002,0.8489878065724651,1.1233389655317534,2.0412173944050136,2.3444868522567757,1.5897888304526653,0.762093981456904,0.7669964147123031,4.0918544775481765e-06,-2.8989764256047354e-08,-1.6407766451486707e-07,6.148377394454699e-08,-7.681979269704996e-08,-5.131244091518154e-08,-1.4453700812532744e-07,1.8413162933335059e-07,-1.4804149955739687e-07,1.8588716434532868e-07,-1.0985137098548593e-06,-4.279140901818251e-07,2.1762834294139957e-05,2.2627787257093636e-07,-6.018169923316564e-08,-2.1669909767038905e-07,2.3367543704846998e-07,4.813231811452137e-08,-1.0839883321224255e-05,-2.208066280521035e-08,-2.6061693201353046e-08,-9.113058901528701e-07,-2.573913650787255e-08,-1.395939159736712e-07,-2.9671587680099347e-08,1.934505721689402e-08,167.97493457721095,1.8699543989757068e-07,8.076570175895793e-08,6.538294511259118e-08,-5.2433948838704014e-08,4.932182067759755e-07,3.2787007723854576e-07,-4.695654437888808e-07,-1.8831422898337178e-08,-8.429487618439268e-08,7.103151012744044e-09,1.5724641872386276e-08,1.4477443369761565e-07,1.9941256987793272e-07,-3.2067370981642227e-07,-5.250559726581598e-07,5.7918313770954784e-08,2.421861728681189e-06,-2.3943202428333353e-07,-4.217947001442406e-07,-1.2737692318822872e-07,-3.7266865689424334e-07,6.22837461536588e-08,-1.5601269452696123e-05,3.35029025879053e-07,4.916510974816672e-08,-1.50294491243008e-06,9.647911795597132e-09,-5.7690712238546406e-08,-3.905656409436287e-08,5.860911927469816e-08,-167.92859468043548,5.221524865572363e-07,6.782954105931983e-24,4.684888078133307e-23,-1.4986539712138364e-07,-0.07912500432559676
2022-09-01,2023-03-01,2.3596063514292,0.16216774278837207,1.671079111988393,1.6870103393895048,4.828736438745338,0.9902432914542392,99.99999999999996,-1.9288586141979358,1.976849720398185,0.9365038520991027,2.2165571229428416,1.1178378186224276,0.3119319184302069,0.6495823417815615,1.5886928887425031,1.903991474347541,1.0367539472282417,1.1336234740066453,1.1442135504042104,4.306422174084571e-06,-7.638613664473886e-08,1.2083430868625036e-07,5.0365923908047306e-08,1.9606319264504977e-07,-6.216068426606284e-08,-6.031875742459944e-08,5.534442845506844e-09,7.496508746482746e-08,1.8156524930423335e-07,-5.802691738350092e-07,4.6690086104558173e-07,-2.690360099549711e-05,6.886093628217968e-07,2.7336967549459085e-07,3.02940554313691e-08,5.094798417133834e-07,5.6889389640036686e-08,2.084620042384456e-05,5.499400550395988e-07,5.0374865304057526e-09,4.0784453150894074e-08,-3.318747355399637e-07,-1.784200690454489e-08,-2.8500094659788275e-10,1.0853011317245356e-08,108.3314702547837,-1.6504695068992214e-07,-2.4291500391371192e-08,1.9131581817694248e-07,1.6538758174878074e-07,1.2931229772839568e-08,1.531795137340666e-07,-5.101900712523745e-07,-2.5987255281712284e-07,-7.55808553871855e-08,1.1713248955407925e-07,-2.717075544847532e-07,1.4553970850284107e-08,2.18714881341939e-07,4.546654560746069e-07,2.280088532053351e-07,-8.093869723230516e-07,-3.395659154278943e-05,3.165934644750858e-08,5.5951839919844695e-08,1.733405253055368e-08,9.436214706069103e-07,1.8861951741101384e-08,-7.880734006523523e-06,-1.7511483354994251e-07,-4.5546059552242835e-09,-9.38442715014285e-07,-5.908792339370879e-07,-1.019814808714109e-07,8.964154264520481e-10,4.3478498980748525e-09,-108.23915964074546,8.922643967194227e-24,-3.031089381583212e-07,2.1959424193158795e-23,-7.695478158202337e-08,0.04089524161360147
2022-12-01,2023-06-01,2.781327003163625,0.21877549868406299,1.9810685154449024,2.0000135693514,6.566670213110467,0.9915282221807474,99.99999999999999,5.096369127609012,-4.595594493067547,0.9411710417962204,1.748596256624424,0.46732050438464295,-0.3346062867593299,-0.03784266276904364,0.9760155057603056,1.3134510510559991,0.35793275504261146,1.178676637602977,1.1902410373272132,2.0293087478135393e-05,2.1855128075597478e-07,5.763345745564551e-08,-1.2976090361734687e-08,-4.3922974306904304e-08,4.9551948346954154e-08,5.425126104906092e-07,1.0414093685176602e-08,2.3736992569831146e-07,2.9066934667997956e-08,-4.317423856327881e-08,-6.791566317628237e-07,2.0864808178430213e-05,1.7977049537492182e-06,5.774951885521958e-07,6.289474808338113e-09,-8.468954636187732e-09,-1.6767919362033732e-07,-5.833855506868288e-06,5.005210030780858e-07,2.5078162601003485e-07,-7.986418886611124e-07,6.059942052734785e-08,1.3845142895223561e-08,-2.0027564427599387e-08,1.0368398214834723e-08,107.26000226104546,3.527311044631076e-08,2.5614014380151333e-08,4.0592853035682396e-07,-1.724497169153226e-08,-5.425073096640803e-07,3.7077066539793513e-08,-1.1018964628263852e-07,1.5530284486982717e-07,-6.825418153377942e-08,9.122946830055694e-08,-7.907642547824329e-07,-3.310909776965664e-07,-1.774872030574152e-07,-8.927848638527655e-08,6.832330113953722e-08,8.036713775850837e-08,-3.936664929633841e-06,2.6525234089723134e-07,6.516425597493082e-08,-6.374185385742113e-09,1.917147756911501e-08,-8.830980484357698e-08,1.3061456441847733e-06,-1.395695015242275e-07,3.0956561460417596e-08,-9.977225100540338e-08,-4.151902914223957e-07,2.0074669137986193e-09,-4.476241158881946e-08,6.523136722362894e-10,-106.98869202358732,2.5809947943269605e-08,4.751606962452687e-24,5.809665870160223e-23,2.0730507415062394e-07,-0.028543582483197376
2023-03-01,2023-09-01,0.3138294471023428,0.2672087689894974,0.2307839953836019,0.22972008655335402,0.0021734876277015396,0.5179464032970768,99.99999999999999,3.1505811726035886,-2.750387143370165,0.956117954305724,1.3367178992657711,1.3134075602093485,0.5303330424427221,0.8287330289081133,1.8302861867815667,2.1268631488053447,1.1798031757146,0.6984130902941498,0.704899389961942,8.149521484106935e-06,-1.9329811070870076e-08,-1.3472184944583357e-09,1.6136970953270057e-08,2.2552824008483954e-07,1.0647384999564308e-07,-1.8111138118106105e-08,1.4847088578613784e-08,1.2763700616857167e-07,9.95303006690722e-09,-6.46963554233153e-08,6.089963511575304e-07,1.836299899152036e-05,-2.2058960287857556e-08,2.6231828289443823e-09,5.223220957397377e-07,2.108586162483003e-07,-6.194068134572013e-07,2.6470141219278563e-05,7.468523985251795e-08,2.8194152067233823e-07,1.5896308208808555e-07,-6.047255446617842e-07,6.360773405425012e-09,-1.4773733026022488e-07,6.328298117309628e-09,85.83303436579051,2.090675021166202e-07,-5.143033394961924e-08,5.8759362529790726e-08,-1.0733615367521807e-08,-3.507650017129926e-06,-3.123636937015747e-08,1.5861951497186487e-08,8.983885708336911e-08,-5.980340008156304e-08,7.699735272742204e-08,-2.747055656434692e-07,2.1473794080624538e-08,5.950369932105908e-08,2.238274708149117e-07,4.277397672916918e-07,-1.7266111639089878e-07,8.967720264303294e-06,9.104324998609833e-07,-4.335559516950492e-07,3.4570794392829846e-08,1.475089975131107e-06,-1.213497550303459e-07,2.5053496842069486e-05,-6.441376802036673e-07,-1.572891628583803e-07,-1.4819159223787707e-09,-2.0925009192777627e-07,3.7930834539888206e-07,1.0861598851875565e-07,-5.152718239000852e-09,-85.5976705195483,3.007549307116033e-23,-1.4255453370616265e-07,5.132840924883142e-23,1.5396777101334223e-07,0.03850290868604862
2023-06-01,2023-12-01,0.1992476123000131,0.43567909770351465,0.24895896561225117,0.2602716336878138,0.05589984729010617,0.4157880845087436,99.99999999999999,-3.243947382975454,3.5303653292793644,0.9594915666423272,1.490287307731819,1.6085030504335698,0.7641322598568877,1.0801580231359156,2.074958725062238,2.3774519263562444,1.3906635015818125,0.12480545979153987,0.12690661038013426,-8.75380021879867e-07,-6.064169033253977e-08,-4.183872853005623e-08,-1.597997876627044e-07,6.10195970423234e-09,1.4411824148051546e-08,1.5285764915868853e-07,2.218134371563103e-08,6.370850744256989e-08,1.0756912908503923e-07,6.464499611911321e-08,-9.78209695281379e-08,-8.227191236595303e-06,-2.0981575339361672e-07,-1.738459008166694e-07,4.476513450257643e-08,-2.074429630582575e-07,4.187535554872467e-07,-2.328462018836693e-05,4.911730884804965e-07,3.2075676460581203e-07,-8.7518659595359e-07,1.3723860123712643e-07,7.962818395205167e-07,7.059930757589511e-11,2.492693228171605e-08,82.8128733268519,-3.572975491506563e-07,-8.29771572073494e-08,2.400540291463922e-08,1.3497456668404694e-07,-2.420517029648554e-07,1.3617805133819979e-09,-2.44149446811984e-07,2.027940673075851e-07,1.514284503303362e-08,-6.686431859916354e-08,4.620842746827256e-08,-1.6271349779398345e-08,1.8538602621449737e-08,-2.767645048078445e-07,3.7882510566556036e-07,-1.5535502713459861e-07,3.112498923179282e-05,-2.929458936415374e-09,-8.837139690732223e-07,3.4179792608245955e-09,-3.41676916008616e-07,-8.99846648532962e-08,2.0381197056809539e-07,4.128853293907246e-07,1.1303099692642451e-07,3.4404435445469334e-07,-9.177609746583772e-09,2.7216776037810583e-07,2.98711324047286e-08,1.6973499797039805e-08,-82.39720238976082,6.788941755596561e-08,6.01474184618376e-24,7.511918859874941e-24,-1.6261602216877738e-07,-0.029023310875667143
2023-09-01,2024-03-01,1.706060540162646,0.5068498746695875,0.7389477957565258,0.7460056686875324,1.4381062202323043,0.877830164933365,99.99999999999999,-1.4404225805279434,1.9885354998956901,1.0209335344989274,1.0099449936324945,0.4103396608859652,-0.4562488943341083,-0.10913838504384361,0.9189508068357093,1.2694286024535388,0.15691472355117142,0.34379857023664634,0.34705007871861954,4.49380227310965e-07,2.8803016670810256e-08,8.230813554737697e-08,1.5845774806475325e-07,1.1977417479635215e-08,-3.9972811894055504e-08,-1.0751475002344295e-07,2.2633858773091448e-07,-2.309578163693615e-08,1.4413775048147326e-07,-5.3764401779939596e-08,-8.509333993740051e-07,-1.8506355171667985e-06,-1.3264288731704419e-07,1.6570026261845052e-07,3.0478988318305877e-07,1.8828213137625888e-07,-1.9334071235394854e-07,3.0915818762467213e-06,-1.6687756164470316e-07,4.1312489991746233e-07,2.1212345272606732e-06,-5.201219998121309e-07,-1.3499514746807728e-06,5.39918953339052e-09,6.82961857374851e-08,53.439416579007855,3.475262154593717e-07,-4.163974927646429e-08,3.797768280344516e-07,-8.477829707182453e-08,1.442681307563011e-07,1.115287303514222e-08,-4.2535218313315165e-08,-1.9776073437399494e-07,3.751802113009734e-08,4.916684097013131e-08,-6.37721832276937e-07,-1.3661879874941904e-07,1.2676488219661986e-08,-1.4548273146034069e-07,-5.939536286931577e-09,-1.6423113340062513e-07,2.0032926828637973e-06,-1.4639407552298722e-07,4.558052883468126e-07,-6.539382196986594e-08,9.358726783626874e-08,-1.6992054304906797e-07,-9.777441073265447e-06,2.0577119985504824e-07,7.888011722158144e-08,8.512374884162632e-07,-7.670613400683695e-08,-1.3779555021919668e-06,-1.0688189052169929e-08,-1.7101218389045453e-09,-52.94021369731765,-1.2299990148440328e-23,-2.516501453711324e-07,1.7790729894442366e-23,4.318460253576235e-08,0.004614284537417334
2023-12-01,2024-06-01,2.0135153408292084,0.5166084622411673,0.9850777977318471,0.9973594808161584,2.2407302031641922,0.9283289023473508,21.57010648602975,-0.3762657200761009,0.9010032898134365,0.9925436522838837,1.1063814765646107,0.3579280372705902,-0.5118928841692411,-0.15736465232294347,0.8636439895524792,1.2222114683367085,0.09962380615000654,0.6392356910964505,0.6464747716128683,1.0325006231266319e-05,6.420888494813217e-08,-2.752404318374176e-08,-6.206456683414745e-08,-3.906412259100906e-08,1.2103828919925233e-08,-3.279933538296995e-08,-6.843021182296522e-08,-1.8026043623236092e-08,-1.921462419123176e-07,3.972681859697484e-08,1.8747183304730016e-06,-3.7212292805258685e-06,-4.273352141400748e-07,-5.778763297411705e-08,-5.732332137310762e-07,7.234424116243255e-08,-8.470906031929283e-07,-1.5556178366507072e-05,2.4034066151124495e-08,3.39811536422357e-08,1.2169227147765568e-06,3.7933524396492136e-07,2.499681012121108e-06,-8.217776926322243e-09,-3.2846301217487325e-08,50.29038039110251,-1.8768734172052333e-07,1.364464761197488e-07,-3.828086444560694e-08,1.2764670173122187e-08,-3.248699001190189e-07,5.049667072480387e-08,-8.125281862765221e-09,1.9432234455943012e-08,2.6907304322983078e-08,-8.417677127280553e-09,2.1282057189746455e-07,-1.6087042655958703e-08,-4.3771745622690763e-08,-1.8896969791691858e-08,1.332044653353285e-07,9.627122782859473e-07,-1.1619059109273139e-05,-1.9454386403032572e-07,-1.2359708767244076e-07,-1.3322111380118505e-07,-2.4842994143551184e-07,-2.5756838103399685e-09,-2.1953343274681915e-05,-3.3326273761143845e-07,-4.218449452928813e-08,-3.270711309766859e-06,1.9919738329021426e-07,2.2619416255890665e-06,-1.4707371215846201e-08,-2.799497821996235e-09,-49.807256900720155,-7.379497107159222e-08,6.320681268860037e-23,1.0911070960423422e-22,-6.900148790752972e-08,0.021747874028381766
2024-03-01,2024-09-01,0.2474381982315421,0.4526037479023399,0.25207691208775623,0.2586848435262135,0.04209290277172061,0.4153736084091043,99.99999999999999,1.738812866014635,-1.2637297088236812,0.9892059165053523,0.976749369197094,1.079332144032493,0.2786537899257454,0.5927167516325071,1.6029569731522202,1.9099359299104468,0.853030270081323,0.42270407109923286,0.42395114005517126,-1.7344430805766233e-06,1.7063669314186666e-08,4.944481609309535e-08,9.31299143372164e-08,-9.009446208677492e-08,4.320579845995184e-08,9.181374563949847e-08,5.074365007022559e-08,-1.2907465461301026e-08,3.472550396360455e-08,1.0887840018822807e-07,4.328341637060483e-06,-5.973744710936253e-06,1.042327424020549e-06,-2.8323133676187475e-08,-4.567619655353261e-08,-9.571194601302613e-08,3.194270617715296e-07,5.669969308442889e-06,7.614016809989044e-08,7.472862801649154e-08,5.865724764666743e-07,3.2089263541796554e-07,-5.245622802424159e-06,4.533482689265459e-09,-8.544505261084731e-08,57.34036281248468,-7.793979823023133e-08,1.0092934373764141e-07,3.5652044515749036e-07,-3.330476180789396e-08,-2.1027147126975327e-06,-1.0981097935739684e-08,-5.371766780921079e-07,0.0,3.5581762991095633e-08,4.718059820936622e-09,-4.072990406766256e-08,3.7463652697450785e-08,3.147342167095416e-09,2.7351550412595065e-07,1.931722342124973e-08,-1.4495194563935551e-06,1.4061978818029458e-06,5.06977837233866e-07,2.8928583915892312e-08,-1.4452910285194416e-07,-8.101932583972172e-08,-4.945474538969633e-07,-4.764430632161441e-06,-4.884180185216278e-07,-7.433687031944758e-07,3.4050768553975492e-06,2.120610220302704e-07,5.101539553623969e-07,1.1028682424333885e-08,-1.103391699625327e-08,-56.86755949525971,-5.841072776384541e-23,-6.785543377180888e-08,4.1181036949636077e-23,4.501940795485564e-07,0.013455749215158118
2024-06-01,2024-12-01,-0.7077015708755852,0.6133841060687364,0.7956173086259227,0.8033985822982482,1.7452673658274362,0.11264646383319536,32.13683263216248,-0.3214719690499416,0.8947261660621653,1.0213362517689468,0.6529068849768116,1.3134497234489724,0.4029368045683263,0.7584290695725856,1.8019652594276878,2.1514912784939586,1.0067576704146042,0.27629572189751567,0.2806819618117162,5.079715855105962e-07,-1.5070116886204586e-07,6.242914276568036e-08,-8.712037004976706e-08,-0.0,4.597762999576431e-08,-4.1074651017577203e-07,-2.5011007233983667e-08,2.5563914097678595e-10,2.1116075929760724e-07,-3.6250913253699137e-07,-1.6647909953472727e-06,3.5954269963834412e-06,1.7398464287996647e-07,-1.052827026555737e-06,-9.07964893739139e-07,-1.1785705503225154e-07,1.9861976115696513e-08,-1.4697466612438153e-05,-3.004892972913652e-07,3.9012068620343074e-07,-4.344329605119369e-06,5.289828744127482e-08,1.5137882899873018e-06,3.421542490806699e-08,1.9392951642898458e-08,44.8151177039471,-1.5519175417261553e-07,-2.0318219055444794e-07,4.525328709157023e-08,-2.6755328184394482e-08,-2.3244548504043804e-07,6.114489995708627e-08,-3.985384775110749e-08,-4.4560735799676555e-08,-2.4926476658154263e-09,3.910326250532749e-09,1.4286616566250912e-07,3.8396506866362574e-08,3.915280961193387e-09,-7.164088788303655e-08,-1.3915437724694192e-07,-1.0797003432810983e-07,-5.448639253700765e-06,-5.069621551415697e-07,6.060163780337751e-07,5.429148850050532e-07,1.22077984061173e-07,2.5916688265257915e-07,2.215986862477512e-05,-4.1490532494984224e-08,2.3226260197615615e-08,4.013254505680839e-06,-1.0620014106513262e-07,-2.3864563743555064e-06,-4.18995299384683e-09,9.804221923240274e-09,-44.29193862942542,-2.522597745335989e-07,-3.494625330215189e-24,2.995221396298409e-24,-4.139902204521456e-07,0.021852468282033476
2024-09-01,2025-03-01,1.6256858419064102,0.6489040939341242,0.5954357918546626,0.5994921556823375,0.9541025831717944,0.8409565045250333,22.27181158609632,-0.1382684693945889,0.7753789277071995,0.9679704504493095,0.9365620200689762,0.44817114608283315,-0.3957682939151646,-0.0588023541744549,0.9402340764067765,1.2666200015804443,0.12371909911577106,0.21502154212587607,0.21651047023126038,1.0268941837159002e-06,5.6901446244769755e-08,-4.15980821786202e-08,-8.28360978466115e-09,8.761007304611446e-09,-1.46475513326999e-08,-1.2541248388442957e-07,1.3976696937051876e-08,-1.089211068124848e-07,-1.3268855782412416e-07,6.658743682782612e-08,2.82047459356581e-06,2.9609162708978903e-05,9.347445998824918e-07,-8.639480074950924e-07,1.1893861560798656e-07,-1.6913764028855578e-07,1.0979013344662194e-07,1.1442468616349238e-05,2.7856865001983107e-07,-1.874191063158812e-07,-5.353819156662793e-06,-4.34809129228883e-08,1.0291417244340504e-06,1.6877410148568055e-08,2.230755767658506e-08,44.91555954704642,2.432038938597868e-07,1.5109496689810774e-07,-2.0221009635628648e-07,4.681902096865481e-08,-2.3040790073374487e-07,-1.6767161939853195e-07,-2.862838575370167e-08,-1.5761401497871997e-08,-4.298473403143498e-08,7.118234915420893e-09,3.080671052991124e-08,3.2238776344705044e-08,7.617110138599545e-08,1.5794797361071654e-07,-6.843254357737126e-08,-8.920770842047443e-07,-2.2491796658293247e-06,-7.895420814020737e-08,-1.7856774146970166e-07,-3.566839455745693e-08,9.825508391542199e-08,4.1210212003457277e-07,-8.735246714039801e-06,9.229467937074471e-08,3.2013803636268265e-08,-1.4472349359392203e-06,-1.4187773542238665e-07,-9.053728121852278e-07,5.787920814126703e-10,-1.3216220084383104e-08,-44.252238505647824,-1.141835248286722e-23,2.464759991182644e-07,-5.946434484919062e-23,-4.5638648337328686e-07,-0.029628224743681122
