Date,Target_date,Actual_direct,Forecast_median_direct,CRPS_direct_parametric,CRPS_direct_empirical,RMSE_direct,PIT_direct,df_skewt_direct,nc_skewt_direct,loc_skewt_direct,scale_skewt_direct,Actual_YoY,Forecast_median_YoY,q05_YoY,q16_YoY,q84_YoY,q95_YoY,BaseEffect_YoY_expost,CRPS_YoY_timesafe_parametric,CRPS_YoY_timesafe_empirical,SHAP_Shap_target_headline_6m_lag0,SHAP_Shap_PPI_lag0,SHAP_Shap_real_turnover_lag0,SHAP_Shap_retail_turnover_lag0,SHAP_Shap_Manufacturing_EU_lag0,SHAP_Shap_Vol_loans_lag0,SHAP_Shap_Exchange_Rate_CHF_lag0,SHAP_Shap_gdp_index_ch_lag0,SHAP_Shap_gdp_index_eu_lag0,SHAP_Shap_Wage_change_lag0,SHAP_Shap_Business_Confidence_EU_lag0,SHAP_Shap_CH_2int_lag0,SHAP_Shap_infl_e_current_year_lag0,SHAP_Shap_fin_spread_lag0,SHAP_Shap_unemployment_rate_lag0,SHAP_Shap_M1_change_lag0,SHAP_Shap_oilprices_lag0,SHAP_Shap_variable_mortgages_lag0,SHAP_Shap_infl_e_next_year_lag0,SHAP_Shap_EU_fin_spread_lag0,SHAP_Shap_kofbarometer_lag0,SHAP_Shap_Saron_Rate_lag0,SHAP_Shap_M3_change_lag0,SHAP_Shap_M2_change_lag0,SHAP_Shap_headline_1m_lag0,SHAP_Shap_core_1m_lag0,SHAP_Shap_sin_cycle_1_lag0,SHAP_Shap_cos_cycle_1_lag0,SHAP_Shap_sin_cycle_2_lag0,SHAP_Shap_cos_cycle_2_lag0,SHAP_Shap_target_headline_6m_lag1,SHAP_Shap_PPI_lag1,SHAP_Shap_real_turnover_lag1,SHAP_Shap_retail_turnover_lag1,SHAP_Shap_Manufacturing_EU_lag1,SHAP_Shap_Vol_loans_lag1,SHAP_Shap_Exchange_Rate_CHF_lag1,SHAP_Shap_gdp_index_ch_lag1,SHAP_Shap_gdp_index_eu_lag1,SHAP_Shap_Wage_change_lag1,SHAP_Shap_Business_Confidence_EU_lag1,SHAP_Shap_CH_2int_lag1,SHAP_Shap_infl_e_current_year_lag1,SHAP_Shap_fin_spread_lag1,SHAP_Shap_unemployment_rate_lag1,SHAP_Shap_M1_change_lag1,SHAP_Shap_oilprices_lag1,SHAP_Shap_variable_mortgages_lag1,SHAP_Shap_infl_e_next_year_lag1,SHAP_Shap_EU_fin_spread_lag1,SHAP_Shap_kofbarometer_lag1,SHAP_Shap_Saron_Rate_lag1,SHAP_Shap_M3_change_lag1,SHAP_Shap_M2_change_lag1,SHAP_Shap_headline_1m_lag1,SHAP_Shap_core_1m_lag1,SHAP_Shap_sin_cycle_1_lag1,SHAP_Shap_cos_cycle_1_lag1,SHAP_Shap_sin_cycle_2_lag1,SHAP_Shap_cos_cycle_2_lag1,SHAP_Shap_Constant
2021-09-01,2022-03-01,3.267702542063766,0.3173670791383269,2.5989411064140344,2.615459702980248,8.704479343795466,0.9999640656647796,19.204891848599697,-0.15908065190515852,0.4148920851387484,0.5958647080719096,2.3581675787721856,0.882999847309466,0.33919382919430835,0.5867158330350728,1.1773778800122356,1.3872536682478371,0.7243163077403025,1.5621265772237873,1.5703940006825052,-0.00026957180652609886,1.4173966362122762e-06,3.2631863834608295e-07,1.945785447676774e-06,4.347617103631503e-08,1.2185676260587522e-07,-4.390996989895181e-09,5.016657627219522e-06,8.230490552419166e-07,-1.615714139430182e-05,1.575668058937152e-05,-6.098620635992696e-05,-8.497048806569722e-07,3.5353272777071243e-06,4.3320487476073896e-05,-3.775164249075295e-06,-7.462994274069121e-05,0.0005260269836048872,9.485948731815085e-08,-1.1268552382978623e-05,-2.2413970756533678e-05,-1.9892993191629768e-05,-1.0444680018957541e-05,4.301940435889422e-06,1.2166578671868442e-09,8.116236415376818e-08,1.684999076032231e-06,-1.627108992412435e-21,-2.7657042052772396e-22,-2.754490950073414e-07,-0.0003230979891983854,-4.6113508885011507e-07,1.929790106815503e-07,-2.513641682491464e-06,-2.9243510376735554e-07,4.839259838736172e-07,1.5738579694160606e-07,1.1330630678287495e-07,1.990320874456331e-07,7.910149581750976e-06,-3.0661424979448276e-06,-4.8913754324841296e-05,1.1618643186141823e-06,5.947400686333377e-06,6.154388901425332e-05,-1.1556988204696679e-06,-2.7941130687296175e-05,0.000349890411381343,4.982587589041807e-06,-9.104961483966076e-06,-3.2202565134886866e-05,-1.8742506802018816e-05,6.570214737944249e-06,-1.2141187609271047e-06,1.0542180881447107e-06,-6.048309018989766e-07,4.908318369611874e-06,-9.672492675449993e-07,-2.3951494063792103e-06,-1.0085099088762189e-06,0.30616750274090576
2021-12-01,2022-06-01,5.8240871892,0.31388437697721333,5.130029979452351,5.144486351077801,30.362335031827904,0.9999999999998462,99.9999999999903,0.2006682757487083,0.19275716334995463,0.6498316835802787,3.3289415700122227,0.5738401639008293,0.04222733238316463,0.24257263847606517,0.9139915940820408,1.1112685659941917,0.4168979754122226,2.5017046852020055,2.508932871715716,-0.0007806111254048391,-1.6274026896933615e-06,8.58698923753146e-07,1.1561736017902357e-06,-2.5605628544654227e-07,9.575897965748098e-08,-3.956388456706659e-07,-1.0051566396723636e-06,-3.092801504312407e-06,-1.0790399283746609e-07,1.2814381948879083e-05,-3.605427060960185e-05,4.7166635886707614e-07,9.41690480042716e-06,4.327325424105857e-05,-1.8031429722130565e-06,-7.033826556433741e-05,0.00035366922500254094,8.049010116269757e-06,-6.136443940080673e-06,1.455844903694958e-05,-3.623851941318866e-05,-3.959172811568988e-06,5.431184341925611e-07,2.3892093278276296e-07,1.357179944253492e-08,-5.7368273097033605e-22,8.74511805459603e-07,-7.190745412808705e-22,2.7947150870638353e-06,-0.0004269087364223221,-9.37126155952592e-07,1.7051495684544146e-08,-4.999505928494642e-08,-2.2723348227680752e-07,3.979599627614101e-07,-1.0772217517402029e-06,2.134160867970515e-06,-2.4002403524146773e-07,-4.236188450882317e-06,-3.141956849238357e-06,-4.1546646947296195e-05,7.485052784400891e-07,6.8839907502118025e-06,5.856241748948065e-05,4.219592799993126e-06,-1.9787294866842832e-05,0.0002947933185919524,5.4907177119125655e-06,-1.0484069315293256e-05,-1.777062452958251e-05,-1.887613983952569e-05,-6.3582602019619166e-06,-1.5942409416335521e-06,1.1075168808066001e-08,1.4083625663114819e-08,3.7065232949586893e-06,3.131687940424357e-06,2.429300472099764e-06,3.2691717083874634e-07,0.32589710267097305
2022-03-01,2022-09-01,3.133720561762665,0.34220845023010227,2.439777550858933,2.454390159265686,7.7925398688329865,0.9999917150952647,99.99999999999999,0.19409784957302667,0.22461144566946847,0.6136637269774247,3.200711551913216,1.8049554961469343,1.3021840372082325,1.5041491603042692,2.119278933169082,2.309816389196964,1.633851271031883,2.4435776892814176,2.4508852632763003,-0.00034961337729462455,7.641012971627346e-07,-1.8184364364770052e-06,3.2342749354494866e-09,1.9154821910442986e-06,-8.031201744784737e-08,8.290138713282359e-08,-9.051121526947683e-09,-3.7317312102261614e-07,1.0838197616920423e-06,1.7774425087851324e-06,-2.2195958380819614e-05,8.205319332413315e-07,9.48454583686899e-06,2.50382812850282e-05,-1.522552926503299e-06,-3.7925725061843803e-05,0.0004152244615691725,2.0256846652168903e-05,-1.3427652501281944e-05,3.5813267240410415e-05,-3.742298874261323e-05,2.302482249397567e-06,9.490898206800323e-07,2.509353546488592e-06,-1.794447409919041e-06,-4.8789787177633656e-06,5.509362049379927e-22,-2.567182810211644e-22,3.080931701994806e-07,-0.00039327397605334587,-9.04290760246272e-07,6.601776501537027e-08,-1.7388789355036946e-07,2.667537719854069e-06,9.349110881844096e-08,2.3236280363583722e-07,1.7850304288324815e-06,1.1074468282952145e-06,-6.100753373811622e-07,1.3655711204797888e-05,-1.1753727867505496e-05,3.525236544350856e-06,1.4016137831811302e-05,3.9732936797233155e-05,-2.4232734233871923e-06,-3.674746285798567e-05,5.9338404779544444e-05,6.572117356987236e-06,-1.8590070541891545e-05,-6.10152483953949e-05,-2.0039221350527597e-05,-4.909938168838558e-06,-1.1424532391725355e-06,-5.230421160500567e-06,4.6004907187466916e-07,-2.528560142142568e-06,2.4589160922639564e-06,1.633996584492617e-06,1.8333228949526375e-06,0.3356360865456281
2022-06-01,2022-12-01,-0.2226411730299915,0.35780633513185073,0.3495689373616785,0.35167729805223535,0.33691930973129186,0.1863499474678622,99.99999999999999,1.7741317902770046,-0.7996608900215135,0.6533448800106275,2.8007230080850043,3.0909467621659257,2.5584243444491226,2.7651903465583882,3.438581520149926,3.6375244143446603,2.9120435946,0.6694542506011235,0.6760858439116939,0.0003672250868881977,8.302684716117387e-08,1.3622585639935794e-06,-2.670525565513054e-07,1.9943638504414877e-08,1.9311730881559245e-08,1.5258705095662968e-07,3.05936073806556e-08,-5.3390009370653925e-08,-6.747552983238601e-07,-2.9965957428384197e-07,6.700176837535785e-08,-3.0288227917146216e-07,2.458689415832146e-07,5.555052103574849e-07,1.2914877844244355e-06,-1.8351099820859396e-06,1.1871587014261607e-05,-3.537591927363137e-07,7.719092085152452e-07,1.616779576048948e-05,-1.644244250384418e-07,-1.2649998600715928e-08,6.200490665339788e-11,5.710594521563598e-08,1.4160503326550212e-08,-4.492616181662665e-23,2.4032840555407053e-07,1.1346843804531847e-22,2.751426839557549e-07,-0.002084181716582703,-1.109410075465088e-08,9.293623389824265e-09,-3.1965272901389106e-07,1.0002281304607297e-07,-3.3317687268022627e-09,-1.0166869915034699e-07,6.087739886066202e-08,8.339686109514065e-08,-3.981402537960279e-08,6.981517510614232e-07,-4.6322693827422165e-08,2.7092249451635127e-07,2.903752820348412e-07,9.099817498271366e-07,1.427740180987709e-07,-4.563835270600614e-06,5.493885079546283e-07,3.6548360111826253e-07,-1.0708690802599365e-07,-4.592883672687733e-05,-2.0908089312844919e-07,1.6541013269006133e-08,-2.4913222526754884e-07,1.890972511056713e-07,1.224198814919226e-07,-1.9217433138892388e-07,-1.7589927288711842e-07,-1.8754920253221882e-08,2.0909178489377422e-07,0.37190399306861976
2022-09-01,2023-03-01,2.671801078281355,0.4750103013417445,1.84234437033887,1.8567143338213137,4.8258897176469375,0.9996063658985329,99.99999999986164,-1.4801442910194582,1.4276262980491243,0.6507065241157284,2.90276082002201,1.8043654315522049,1.2461101342430092,1.4605259835522606,2.129525328134427,2.3240478169668566,1.5668602808813326,1.0086561984786175,1.0158856969926606,-0.0029269121947523495,6.591125656404441e-07,-1.2746547375655292e-07,1.9960545128073577e-07,2.474435183214147e-08,-4.3245248168254036e-08,-9.649219836006555e-09,2.554514190551972e-07,1.815327697119118e-07,2.817433902131103e-07,-1.0852516044310015e-07,1.963802526919134e-08,-1.2871458863103613e-06,4.208843434997288e-08,-6.465062928770913e-07,-4.372270810846026e-07,2.6382096792791358e-05,1.047579019172663e-05,-9.307977763220655e-08,-6.612246606788311e-07,2.4685086700382183e-05,-4.3504961049271724e-08,1.1225457610761132e-08,5.1581440714556425e-09,-4.433020454902643e-08,8.804947021666618e-10,8.546975480131113e-08,5.0799982695045014e-23,-8.14597546705778e-23,3.478343054377776e-07,-0.0023914959992410705,3.628551660026468e-07,-8.088269076459279e-08,5.103888197619044e-08,-1.5177084004310165e-08,-2.5974791294987574e-08,3.1496642626825515e-07,-9.880723482530537e-10,-6.337298833964556e-08,-7.216545026546604e-07,-4.457842931575685e-06,2.0677940856958498e-08,5.931366660094039e-07,8.981538874834483e-07,6.201305915693567e-07,-1.5974163111924128e-08,-1.9273509761432776e-05,-3.1041241480450977e-06,-7.146212355889495e-07,-6.161204759549133e-08,2.5136683878782994e-06,8.678692934712304e-08,-1.257263560338105e-08,3.372419434232556e-08,2.0509683777387703e-08,-4.8553492436471984e-08,-1.212530021983396e-07,-1.6025958631302775e-08,1.5716650387111168e-07,9.056757116255859e-08,0.43902129255389605
2022-12-01,2023-06-01,3.6154533198391903,0.43984044136819855,2.8133083034569712,2.8281543970210525,10.084517153910816,0.9999976284430179,99.99999999996135,1.9169051957812242,-0.7601720039496547,0.6234654002921791,1.6964060734045994,0.1085996341691035,-0.4049611044304547,-0.21020008394224945,0.42613089659486275,0.6375744836810326,-0.11132058651499577,1.1920730165220637,1.199491513685906,0.0006172084267560054,1.770371297868916e-08,-1.0425118114792338e-07,-1.9636422453275044e-07,9.431739304656208e-08,-1.368340994216881e-07,5.590595428512436e-07,9.934868113167784e-08,-1.7724102796151581e-07,1.8823666573019245e-07,2.0763022457762184e-07,-2.1117696205548048e-07,-7.161211853992368e-09,1.459388802000333e-07,-3.3872664162010616e-07,9.54761295472055e-09,-2.7400540408461123e-05,-4.989968333759049e-06,1.797820666572222e-06,8.326849756217527e-08,-3.5623421058929735e-05,-1.1209783631511548e-08,3.103124555378916e-08,1.5906912634201592e-08,5.355501907793932e-08,2.2766758649967195e-09,1.5648584524166629e-22,4.447876427701805e-07,-2.3622720130016255e-22,-1.8989260903978085e-07,-0.0011970653511690034,-1.9015559352045696e-07,7.030136458545637e-08,-5.724620743636638e-08,6.23700144224478e-08,5.5350502956255805e-08,7.120239692996287e-09,1.3203197477972846e-07,9.502279831780611e-08,-3.067726603705767e-07,1.1281544730515297e-08,-1.2995411190866498e-07,-6.85007959248518e-07,3.777279970553032e-07,1.2362071838894405e-06,1.4647271310804665e-08,4.2420678712838586e-05,-1.1328612088351635e-05,-1.0209272738279798e-06,-2.600444626871156e-07,4.039837400092095e-06,-5.113675110142087e-07,-2.4693808930518213e-09,-6.437235167329622e-08,1.2954713747330606e-09,2.765131188327593e-08,6.973451913231812e-10,7.86315551671328e-08,-2.1674305588101014e-08,-2.300922238613511e-07,0.4751772812873015
2023-03-01,2023-09-01,0.6104481732476685,0.48381088212054785,0.16110150612637408,0.16246790740531655,0.01603700350401512,0.5787311775591841,99.99999999999916,1.033582164235004,-0.18236152247581647,0.6413902780851005,1.6411246257645118,1.5778059802009514,1.0530904720507233,1.253171575588023,1.8978034705201179,2.121619339774579,1.3359005391406775,0.7764675062578593,0.7839342258809127,0.0002132652068588401,-9.723196775109912e-10,5.811588328369873e-07,8.59780275763068e-09,-2.2419450401838976e-08,1.3997249550425643e-09,1.0106665383914106e-07,-1.4208521988743559e-08,4.1158568308027845e-08,-1.6376492268258996e-07,6.152770974807389e-07,-2.6594772137239694e-07,3.557804387381134e-07,5.653459615269472e-07,1.1949556789464045e-06,-1.0621389863947126e-06,1.4368617367638425e-05,8.310167204586162e-06,-1.8631570658802932e-06,-4.659702377837529e-08,1.0171498893073554e-05,1.0047389265680525e-06,-8.095984325954992e-09,4.1505950842817915e-07,2.006015063628036e-08,-3.783223781665293e-08,2.6781007362268768e-08,3.431363033903354e-25,-5.418840304296034e-23,-3.35445293160006e-07,-0.00014725366627068822,-9.579240721264105e-08,3.0581909866455045e-08,-5.63756979880915e-08,-2.2274397169382793e-07,-3.1275711331092394e-07,-2.8185176785210147e-08,-9.029319505197412e-08,-2.9087919505056398e-08,-8.819298509293545e-08,1.1082378548881341e-07,8.829454345133418e-07,-4.931131046863215e-07,-1.2646432975022017e-07,-8.149990333772432e-08,-1.2562588213924153e-07,1.2716448311986631e-05,1.0820189288032109e-05,9.386491452481406e-07,-1.0877555605037752e-07,1.600435468281659e-05,5.194024340515578e-08,1.2876264757455167e-08,-8.455872666181043e-07,7.195459655098367e-08,7.566659039379595e-08,-7.628310597026259e-08,-2.1543054937906286e-07,3.025430046397156e-07,1.9473363670133053e-07,0.4789820218247539
2023-06-01,2023-12-01,-0.2147511253260958,0.4770617968313817,0.425127733215075,0.4292077182577958,0.4786051192640681,0.15104575024407887,99.99999999999997,-2.762895278139699,2.3081304596703416,0.6567031138343079,1.7003510972565472,2.046257558335286,1.4943432968559027,1.709703242797112,2.3929115000515884,2.5966478429795803,1.8077266599195951,0.08023268324795307,0.07892655674935022,-0.0002666293136515103,3.3499140674570184e-07,3.303710453654039e-08,5.266516132168699e-08,-5.137779804103755e-09,-7.824654887841735e-08,1.8577889631259717e-07,-1.7401124782433395e-07,3.3808532480207828e-09,8.079624764566584e-07,6.12847422644043e-07,-1.427736348670935e-07,1.6043338604131992e-07,6.16446565266073e-09,3.6617993453382725e-07,-1.1176615283364522e-08,2.871281928488756e-05,1.161151384789189e-06,6.132879440636994e-07,1.33106290368962e-08,-8.881388485975214e-06,-8.027782859712162e-08,-4.865444752529836e-09,2.648251301030295e-06,-7.057116257142009e-09,-1.0954980099978935e-08,-1.4012873018889475e-23,-4.98320832781247e-08,-6.282423822552666e-23,-4.288117517924523e-07,-0.00021112962805028707,-7.331504141630484e-08,1.9306644213500664e-08,-3.3800135641137513e-08,3.0282035793457154e-08,1.8997800821940253e-08,-1.2091101998481923e-08,-7.101494337219564e-09,2.9250428525720817e-08,4.6131016467517156e-07,-6.040789439441963e-07,-3.094245616494203e-07,-8.474265656654011e-07,-2.874563095757734e-08,-2.341378034347204e-07,-2.1240299769739916e-06,4.8454195233090166e-05,-1.2169234739754667e-06,-1.7816718603078992e-06,4.912164252972005e-09,-1.1633820859506402e-05,3.904653018699411e-07,1.3969911414618516e-07,-7.571444890434169e-07,-8.758212041465965e-08,4.636044729248724e-08,-2.787321753020794e-07,1.087232151394734e-07,-7.923946153713949e-08,-2.721071183165697e-08,0.5018796746130469
2023-09-01,2024-03-01,1.468536526418518,0.519788161602326,0.6132986688953109,0.6174909569441093,0.9001234597413981,0.9224605196967697,99.99999999999999,0.028007384377662217,0.5107660775932829,0.6555541879396068,1.0394923498330932,0.5651181674249972,0.02816122603650271,0.2403152757487923,0.8998114682169933,1.113004826381549,0.30522408662383427,0.4284320283353465,0.4318307779199041,0.0017250993069641508,-2.4683938446224753e-08,-1.8698589132116528e-06,-6.515037074130895e-07,-9.057639117711952e-08,5.4028260152435824e-08,1.1640580208424432e-07,-3.067210355384407e-08,3.9760465829858414e-08,-1.1244808619410124e-07,-3.5727974820017455e-07,9.817145844026691e-07,4.442543124182069e-07,-2.85556218121807e-08,-2.8086397018588934e-08,-7.241980788221915e-06,2.5937294610075186e-06,3.943510114166913e-06,1.3362548956927666e-07,5.521561280349643e-08,1.951297162250917e-06,1.4079528722982736e-06,5.418550071984079e-07,1.8341650795648424e-06,-4.533459265948832e-09,8.935631114189467e-09,-2.10513330524202e-07,-8.044891671626471e-23,5.90838217604566e-23,2.517333110032093e-07,0.00172566228479659,-1.712262088496521e-08,4.2697992024814386e-08,4.0096309594796536e-07,5.66713192962485e-09,-1.9449939613477194e-08,3.6348626295037474e-08,-1.2874783504668416e-07,1.3991487743249215e-08,-3.444977587052e-07,-4.429043408705412e-07,-5.828776082258515e-07,2.3313374094214854e-08,-7.962899429109633e-07,1.59649313494923e-06,-3.303867969219538e-06,-1.1694908849844257e-05,-5.341750205674607e-06,-6.024502342868026e-07,6.2653892735484e-08,2.3857788614500364e-05,9.854318033985667e-07,1.0587518902652655e-07,1.3289041820116965e-06,1.511954964171481e-08,-3.357570780797222e-08,3.11538768443516e-07,-6.66909398477359e-08,-3.5835114056896017e-07,1.829538591041407e-08,0.5327875667466561
2023-12-01,2024-06-01,2.8534104392889503,0.5228874265683054,1.9510611624657865,1.9673490147364363,5.4313375128205115,0.9996165689029846,70.79288202084626,-0.4960961167046071,0.8553354616857912,0.6704240199235736,1.3193296569814272,0.15406815062110477,-0.3966682357982826,-0.18678858144661778,0.48305554872622863,0.7273447859149201,-0.10737556266304793,0.7824570556883303,0.7901807092064148,0.0029268292588681202,-5.784551013253612e-08,-1.6981097091031098e-07,0.0,-5.839122232054388e-08,3.4381030170080118e-09,-2.896052894654795e-08,-8.442634106340366e-08,2.4958762411031392e-08,1.1760394780667425e-06,2.816976051984107e-07,5.965243129788766e-07,1.2138520060955478e-06,2.8225661356354323e-08,3.5996724157914804e-07,-3.8468402031761934e-06,-2.3742419343716328e-05,1.2019532651674975e-06,-4.22746695741062e-07,-2.404662395192203e-08,-3.437787098006506e-05,9.17164850251849e-07,-9.214938345307579e-07,-2.4903934079861226e-07,2.3034695064959562e-08,2.938589193759986e-09,1.8407301546269975e-24,2.7784917556217053e-08,1.5576967565397072e-22,3.153884729399524e-07,0.0037223194724786933,-8.468788503291252e-10,-3.8805631068714496e-09,1.6063962585764707e-07,-2.1213960540490913e-07,3.576198689779883e-08,-3.3781863763162656e-07,-4.751847131110953e-09,-1.6350418918809833e-08,1.3378575319597312e-07,2.691667518091775e-07,-7.052811072347442e-07,-8.731658510488269e-07,1.1507160442831452e-07,6.444003178376934e-07,-8.812315027944642e-07,-1.3667427242743457e-06,6.9664064809923174e-06,6.927506373490772e-08,-5.686052100128351e-08,-1.5358450170853988e-05,-7.988599353460291e-07,7.557427859796254e-07,1.0884803431813373e-06,-1.0343981194194656e-07,3.962663956517447e-10,1.5488075330192445e-08,-3.378981810582277e-07,7.239084699948355e-08,8.298082665787255e-08,0.5370661337613316
2024-03-01,2024-09-01,0.2103525558702301,0.5361298225066695,0.21827485567117288,0.22107726197475785,0.10613082745710974,0.311310341007503,99.99999999999997,5.180236592834568,-2.7062579440155865,0.6240152611207873,0.8394445411443741,1.0023331744625938,0.47443666792592315,0.6720349892028353,1.3439224483599626,1.5695103993181083,0.734268263209259,0.3305126604535082,0.3331729081187311,0.00020187586813439354,-8.364007173844959e-08,-1.1690843475727194e-08,2.0289799943848377e-08,7.443227909036e-08,7.062199599459745e-08,5.835747118291823e-07,-5.1428721741570805e-08,-8.934264788916505e-09,1.1248403495189142e-07,-1.4702337228659172e-06,5.889459762725119e-07,-8.348246421825478e-07,-1.3927811370531007e-07,1.7769636598721234e-06,-2.305133706646094e-06,1.5450979278369935e-05,4.8370413269503555e-06,7.199288365874806e-07,-4.096891501287666e-07,-9.972949789042807e-07,1.1533489051137414e-06,2.940601390460051e-07,2.3387421846777706e-07,-4.84760356498636e-09,3.533717922070027e-09,-3.0616479709174904e-07,1.817681951196583e-23,3.604681777969703e-23,-5.577517546988876e-08,0.0009011372827351626,-1.2905751450790832e-08,1.7198972123415333e-08,-7.05459960888245e-08,-2.928761253446579e-07,-5.448758341003608e-08,9.840246489518615e-08,-5.654746868451881e-09,2.656790132769173e-08,1.2348315608068738e-06,4.121000236796025e-07,4.681468418649866e-07,3.0549152065989047e-07,8.397420727783078e-09,2.5564407509413615e-06,-2.4521470546630853e-06,-1.7066574466659777e-05,-1.017857380303973e-05,4.0128503329923556e-07,7.361020412502425e-08,-3.012445782456476e-06,-3.092947534786848e-07,-4.3065120674601653e-07,2.2673654083039666e-06,-1.0429640205881926e-07,-9.489444879319383e-08,-9.725124901911876e-08,3.7998297335139477e-07,-1.4665797301951134e-08,-1.187668017238842e-07,0.5290995988215327
2024-06-01,2024-12-01,-1.6044641002748603,0.5590026282773424,1.7925956230548095,1.8080505634346595,4.68058828555237,0.0007341437658327176,99.9999999999999,-1.0474946375045056,1.2441417565713444,0.6495582900079911,0.6244731695070449,1.7062065337831465,1.1819295546588213,1.3777400451916009,2.0397416392590677,2.2381050713890125,1.4267052196444752,0.6229885438842054,0.6289833152703207,-0.0018162095535558906,2.617013383640954e-07,4.827126013438004e-08,5.750341554395727e-08,-1.198381909106861e-08,-4.245137795673348e-08,2.7926868987146195e-07,3.016699725832968e-08,-1.6995306163443086e-08,1.7135397608758777e-07,-1.7239122569034537e-06,1.6969148780722264e-07,3.8431905446025743e-07,-6.212457071457016e-07,1.2594653725598544e-06,-2.8940943399112447e-06,2.4659551488349883e-05,-4.7226346347083656e-06,2.1420394944379013e-07,6.298752262090018e-07,1.810746161473583e-05,8.685842017529539e-07,1.0518884327055647e-07,-9.107999410026368e-07,-4.3675481077546076e-11,-6.206956684535646e-09,-1.8444064474768724e-23,3.160783287568174e-07,-4.75116704839626e-24,3.218962698691983e-07,-0.001989508491986017,1.153182360491433e-07,-8.331333766214343e-08,-0.0,-1.1057459544344107e-07,9.135313257806907e-08,-5.012959889231661e-07,-5.307501549558452e-08,-1.4552053495890308e-08,1.4232837898596433e-06,-2.3460148278123687e-06,-5.74227077026921e-08,9.767280122375704e-07,-4.447669772489397e-07,1.1468845901843487e-06,5.079810007995833e-07,1.9097886134241072e-05,-6.346091112595753e-06,-3.064518805992823e-08,1.3161456786802409e-07,7.343499196412804e-06,1.5484777853900734e-06,8.922726070907203e-07,8.043020194765095e-07,2.6273138579332572e-08,-4.918247049401081e-08,1.4376013108874685e-07,-6.491171632649438e-08,2.339554394637603e-07,8.095167619812004e-09,0.5408320570999399
2024-09-01,2025-03-01,0.4730907510964499,0.5639167965193268,0.16101759980672445,0.1667589430201696,0.008249370527158502,0.4521301442080218,99.99999999999999,-2.2552208398461,2.0483667043887146,0.6609923348800671,0.34172165348334,0.3871346761947785,-0.16103718522885038,0.038934356080068,0.7095567821169801,0.9311849997457972,0.10517627793511508,0.20929460901001082,0.21019056620535284,0.0004633482600043982,1.0314656625990337e-07,-5.840993859126416e-08,-2.0647593080716148e-07,1.9486539010828667e-08,4.388538546806656e-09,8.26748741423406e-08,1.0676025973855494e-07,5.4471145472454545e-08,-2.738132249465013e-07,-9.015419988645885e-07,-3.18012793471674e-07,1.0503982377490674e-06,7.620692085059822e-07,-3.755063397254487e-07,7.904217086896198e-07,9.789767330165957e-06,-5.739309819261944e-06,2.8480668269401036e-07,-3.242067135767445e-07,8.724257645477491e-06,1.1313987312151487e-06,1.6875822014343998e-08,-2.180416438367502e-06,-1.8057314375713208e-08,-4.840915012401929e-08,-2.615026001072233e-07,-4.666670362691292e-24,1.2673540611692837e-22,2.463584958430338e-07,-0.0001959315730653993,-2.3356749850831504e-08,1.0193925253875694e-08,-2.1266096612017522e-08,-9.795493516268056e-09,-6.270531739517528e-08,1.4887458696141797e-07,-2.5614163678247944e-09,-5.898552557925816e-08,-1.4689060201627944e-07,5.733956782521819e-06,3.9908500759705627e-07,7.688251742826085e-07,-7.168139964773517e-08,2.0060307676308933e-06,-5.724082831385589e-07,-8.669183031673513e-06,-4.677776542569914e-06,1.8306434149360898e-07,1.4036069081605945e-07,-1.2139513749259099e-05,1.0751446867801057e-06,-1.576300375403186e-08,2.2153620625909353e-06,4.4887313556538087e-10,-2.555874436193297e-08,1.6504375956476833e-07,1.791964644860718e-07,-3.1031260238034553e-07,2.198852850992134e-08,0.5660321834871591
